"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Pyracmonite","(N^3-^H_4_)_3_Fe^3+^(S^6+^O_4_)_3_","(NH_4_)_3_Fe(SO_4_)_3_","N H Fe S O","IMA2008-029","","5687","Italy","2008","Approved","Pyracmonite"," ","Demartin F, Gramaccioli C M, Campostrini I (2010) Pyracmonite, (NH_4_)_3_Fe(SO_4_)_3_, a new ammonium iron sulfate from La Fossa crater, Vulcano, Aeolian Islands, Italy, The Canadian Mineralogist 48, 307-313","monoclinic|hexagonal","408","N^3- H Fe^3+ S^6+ O","Pyr"
"Pyrite","Fe^2+^(S_2_)^2-^","FeS_2_","Fe S","","R050070 R050190 R070692 R080030 R100166","3741","unknown","0","Grandfathered|Approved","Pyrite","pyrite","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic|triclinic","4000","Fe^2+ S","Py"
"Pyroaurite","Mg_6_Fe^3+^_2_CO_3_(OH)_16_·4H_2_O","Mg_6_Fe^3+^_2_(CO_3_)(OH)_16_·4H_2_O","Mg Fe C O H","","R100053 R120011","3742","Sweden","1865","Approved|Redefined","Hydrotalcite","hydrotalcite","Igelström L J (1866) Nya och sällsynta mineralier från Vermlands och Örebro län, Öfversigt af Kongliga Vetenskaps-Akademiens Förhandlingar 1865, 605-611","hexagonal","2742","Mg Fe^3+ C O H","Pya"
"Pyrrhotite","Fe^2+^_5_Fe^3+^_2_S^2-^_8_","Fe_7_S_8_","Fe S","","R060440 R061127","3754","Japan","1835","Grandfathered|Approved","Nickeline"," ","Breithaupt A (1835) Ueber das verhältniss der formen zu den mischungen krystallisirter körper, Journal für Praktische Chemie 4, 249-271","monoclinic|hexagonal, orthorhombic","4700","Fe^2+ Fe^3+ S^2-","Pyh"
"Rabbittite","Ca_3_Mg_3_(U^6+^O_2_)_2_(CO_3_)_6_(OH)_4_·18H_2_O","Ca_3_Mg_3_(UO_2_)_2_(CO_3_)_6_(OH)_4_·18H_2_O","Ca Mg U O C H","","","3771","USA","1955","Grandfathered|Approved"," "," ","Thompson M E, Weeks A D, Sherwood A M (1955) Rabbittite, a new uranyl carbonate from Utah, American Mineralogist 40, 201-206","monoclinic","356","Ca Mg U^6+ O C H","Rab"
"Rakovanite","(N^3-^H_4_)_3_Na_3_[V^5+^_10_O_28_]·12H_2_O","(NH_4_)_3_Na_3_[V_10_O_28_]·12H_2_O","N H Na V O","IMA2010-052","","5879","USA","2010","Approved|Redefined","Not in a structural group"," ","Kampf A R, Hughes J M, Marty J, Gunter M E, Nash B (2011) Rakovanite, Na_3_{H_3_[V_10_O_28_]}·15H_2_O, a new member of the pascoite family with a protonated decavanadate polyanion, The Canadian Mineralogist 49, 595-604

Chemical Formula changed from Na_3_[H_3_V_10_O_28_]·15H_2_O to (NH_4_)_3_Na_3_[V_10_O_28_]·12H_2_O:
Miyawaki R, Hatert F, Pasero M, Mills S J (2020) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 56. Mineralogical Magazine 84, 623-627","monoclinic","0","N^3- H Na V^5+ O","Rkv"
"Ramsbeckite","Cu^2+^_15_(S^6+^O_4_)_4_(OH)_22_·6H_2_O","Cu_15_(SO_4_)_4_(OH)_22_·6H_2_O","Cu S O H","IMA1984-067","R050295","3784","Germany","1984","Approved"," "," ","von Hodenberg R, Krause W, Schnorrer-Köhler G, Täuber H (1985) Ramsbeckite, (Cu,Zn)_7_(SO_4_)_2_(OH)_10_·5H_2_O, a new mineral, Neues Jahrbuch für Mineralogie, Monatshefte 1985, 550-556

Chemical formula changed from (Cu,Zn)_7_(SO_4_)_2_(OH)_10_·5H_2_O to Cu_15_(SO_4_)_4_(OH)_22_·6H_2_O:
Effenberger H (1988) Ramsbeckite, (Cu,Zn)_15_(OH)_22_(SO_4_)_4_·6(H_2_O): Revision of the chemical formula based on a structure determination, Neues Jahrbuch für Mineralogie, Monatshefte 1988, 38-48","monoclinic","600","Cu^2+ S^6+ O H","Rbe"
"Ransomite","Cu^2+^Fe^3+^_2_(S^6+^O_4_)_4_·6H_2_O","CuFe^3+^_2_(SO_4_)_4_·6H_2_O","Cu Fe S O H","","","3790","USA","1928","Grandfathered|Approved"," "," ","Lausen C (1928) Hydrous sulphates formed under fumerolic conditions at the United Verde Mine, American Mineralogist 13, 203-229","monoclinic","2500","Cu^2+ Fe^3+ S^6+ O H","Rns"
"Rapidcreekite","Ca_2_(S^6+^O_4_)(CO_3_)·4H_2_O","Ca_2_(SO_4_)(CO_3_)·4H_2_O","Ca S O C H","IMA1984-035","R070287","3792","Canada","1984","Approved"," "," ","Roberts A C, Ansell H G, Jonasson I R, Grice J D, Ramik R A (1986) Rapidcreekite, a new hydrated calcium sulfate-carbonate from the Rapid Creek area, Yukon Territory, The Canadian Mineralogist 24, 51-54","orthorhombic","358.9","Ca S^6+ O C H","Rck"
"Rauenthalite","Ca_3_(As^5+^O_4_)_2_·10H_2_O","Ca_3_(AsO_4_)_2_·10H_2_O","Ca As O H","IMA1964-007","","3799","France","1964","Approved"," "," ","Pierrot R (1964) Contribution à la minéralogie des arséniates calciques et calcomagnésiens naturels, Bulletin de la Société Française de Minéralogie et de Cristallographie 87, 169-211","triclinic","1060","Ca As^5+ O H","Rth"
"Ravatite","C_14_H_10_","C_14_H_10_","C H","IMA1992-019","","3801","Tajikistan","1992","Approved"," "," ","Nasdala L, Pekov I V (1993) Ravatite, C_14_H_10_, a new organic mineral species from Ravat, Tadzhikistan, European Journal of Mineralogy 5, 699-705","monoclinic","408","C H","Rav"
"Realgar","AsS","AsS","As S","","R060106 R060107 R100026","3803","unknown","1747","Grandfathered|Approved"," "," ","Mineral name has been known since antiquity and predates any formal descriptive publication. For example:
Wallerius J G (1747) in Mineralogia, eller Mineralriket, (Stockholm) page 214","monoclinic","2816","As S","Rlg"
"Reinerite","Zn^2+^_3_(As^3+^O_3_)_2_","Zn_3_(AsO_3_)_2_","Zn As O","","R080132","3815","Namibia","1958","Grandfathered|Approved"," "," ","Geier B H, Weber K (1958) Reinerit Zn_3_[AsO_3_]_2_, ein neues Mineral der Tsumeb Mine Südwestafrika, Neues Jahrbuch für Mineralogie, Monatshefte 1958, 160-167","orthorhombic","1180","Zn^2+ As^3+ O","Rnr"
"Rhomboclase","(H_5_O_2_)Fe^3+^(S^6+^O_4_)_2_·2H_2_O","(H_5_O_2_)Fe^3+^(SO_4_)_2_·2H_2_O","H O Fe S","","R070507","3840","Slovakia","1891","Grandfathered|Approved","Not in a structural group"," ","Krenner J S (1891) Két új magyar ásvány. Akadémiai Értesítö 2, 96-96","orthorhombic","2500","H O Fe^3+ S^6+","Rbc"
"Richelsdorfite","Ca_2_Cu^2+^_5_Sb^5+^(As^5+^O_4_)_4_(OH)_6_Cl·6H_2_O","Ca_2_Cu_5_Sb^5+^(AsO_4_)_4_(OH)_6_Cl·6H_2_O","Ca Cu Sb As O H Cl","IMA1982-019","R130552","3844","Germany","1982","Approved"," "," ","Süsse P, Schnorrer-Köhler G (1983) Richelsdorfit, Ca_2_Cu_5_Sb[Cl/(OH)_6_/(AsO_4_)_4_]·6H_2_O, ein neues Mineral. Neues Jahrbuch für Mineralogie, Monatshefte 1983, 145-150","monoclinic","416","Ca Cu^2+ Sb^5+ As^5+ O H Cl","Rdf"
"Rodolicoite","Fe^3+^PO_4_","Fe^3+^(PO_4_)","Fe P O","IMA1995-038","","3862","Italy","1995","Approved","Quartz","berlinite","Ciprani C, Mellini M, Pratesi G, Viti C (1997) Rodolicoite and grattarolaite, two new phosphate minerals from Santa Barbara mine, Italy, European Journal of Mineralogy 9, 1101-1106","hexagonal","","Fe^3+ P O","Rdl"
"Romarchite","Sn^2+^O","SnO","Sn O","IMA1969-006","R080006","3870","Canada","1969","Approved"," "," ","Organ R M, Mandarino J A (1971) Abstract: Romarchite and hydroromarchite, two new stannous minerals, The Canadian Mineralogist 10, 916-916","tetragonal","541","Sn^2+ O","Rom"
"Rondorfite","Ca_8_Mg(SiO_4_)_4_Cl_2_","Ca_8_Mg(SiO_4_)_4_Cl_2_","Ca Mg Si O Cl","IMA1997-013","","5160","Germany","1997","Approved"," "," ","Mihajlovic T, Lengauer C L, Ntaflos T, Lolitsch U, Tillmanns E (2004) Two new minerals, rondorfite, Ca8Mg[SiO4]4Cl2, and almarudite, K([box],Na)_2_(Mn,Fe,Mg)_2_(Be,Al)_3_[Si_12_O_30_], and a study of iron-rich wadalite, Ca_12_[(Al_8_Si_4_Fe_2_)O_32_]Cl_6_, from the Bellerberg (Bellberg) volcano, Eifel, Germany, Neues Jahrbuch für Mineralogie, Abhandlungen 179, 265-294","cubic|triclinic","354","Ca Mg Si O Cl","Ron"
"Rorisite","CaClF","CaClF","Ca Cl F","IMA1989-015","","3877","Russia","1989","Approved","Matlockite","matlockite","Chesnokov B V, Nishanbaev T P, Bazhenova L F (1990) Rorisite CaFCl - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 119(3), 73-76","tetragonal","300","Ca Cl F","Rrs"
"Rosasite","Cu^2+^Zn^2+^CO_3_(OH)_2_","CuZn(CO_3_)(OH)_2_","Cu Zn C O H","","R050294 R100077 R120007","3878","Italy","1908","Grandfathered|Approved","Malachite","rosasite","Lovisato D (1908) Rosasite, nuovo minerale della miniera di Rosas (Sulcis, Sardegna), Atti della Reale Accademia dei Lincei 17, 723-728

Chemical formula changed from (Cu,Zn)_2_CO_3_(OH)_2_ because the Cu and Zn are found to order into distinct crystallographic sites:
Perchiazzi N (2006) Crystal structure determination and Rietveld refinement of rosasite and mcguinnessite, Zeitschrift für Kristallographie Supplement 23, 505-510 ","monoclinic","3350","Cu^2+ Zn^2+ C O H","Rss"
"Rosickýite","S","S","S","","","3889","Czech Republic","1931","Grandfathered|Approved"," "," ","Sekanina J (1931) Rosickýit, die natürliche γ-schwefelmodifikation, Zeitschrift für Kristallographie 80, 174-189","monoclinic","405","S","Rký"
"Rosièresite","Pb_x_Cu_y_Al_z_(PO_4_)_m_·nH_2_O","[Pb,Cu,Al,PO_4_,H_2_O] (?)","Pb Cu Al P O H","","","3890","France","1841","Questionable mineral species|Approved"," "," ","The mineral is described but not named:
Berthier M P (1841) Analyse d'un phosphate d'alumine plombifère de rosières (département du Tarn), Annales des Mines 19, 669-674

The mineral is named:
Lacroix A (1910) Rosiérésite, Minéralogie de la France et de ses Colonies 4, 532-533","","0","Pb Cu Al P O H","Rsr"
"Rossite","Ca(V^5+^O_3_)_2_·4H_2_O","Ca(VO_3_)_2_·4H_2_O","Ca V O H","","","3891","USA","1927","Grandfathered|Approved"," ","rossite","Foshag W F, Hess F L (1927) Rossite and metarossite; two new vanadates from Colorado, Proceedings of the United States National Museum 72, 1-12","triclinic","1750","Ca V^5+ O H","Rs"
"Rösslerite","Mg(As^5+^O_3_OH)·7H_2_O","Mg(AsO_3_OH)·7H_2_O","Mg As O H","","","3892","Germany","1861","Grandfathered|Approved"," "," ","Blum R (1861) Rösslerit, ein neues Mineral, Jahresbericht der Wetterauischen Gesellschaft für die Gesammte Naturkunde zu Hanau 1861, 32-36","monoclinic","1650","Mg As^5+ O H","Rö"
"Rostite","AlS^6+^O_4_(OH)·5H_2_O","Al(SO_4_)(OH)·5H_2_O","Al S O H","IMA1998 s.p.","R061001","3894","Czech Republic","1979","Approved|Redefined","Khademite"," ","Cech F (1979) Rostite, a new name for orthorhombic Al(SO_4_)(OH)·5H_2_O, Neues Jahrbuch für Mineralogie, Monatshefte 1979, 193-196","orthorhombic","326","Al S^6+ O H","Rst"
"Rouaite","Cu^2+^_2_N^5+^O_3_(OH)_3_","Cu_2_(NO_3_)(OH)_3_","Cu N O H","IMA1999-010","R080086","3895","France","1999","Approved"," "," ","Sarp H, Cerný R, Guenee L (2001) Rouaite, Cu_2_(NO_3_)(OH)_3_, un nouveau minéral: sa description et sa structure cristalline (Alpes-Maritimes, France), Riviéra Scientifique 85, 3-12","monoclinic","2700","Cu^2+ N^5+ O H","Rou"
"Rowleyite","[Na(N^3-^H_4_,K)_9_Cl_4_][(V^5+^,V^4+^)_2_(P,As^5+^)O_8_]_6_·<i>n</i>[H_2_O,Na,N^3-^H_4_,K,Cl]","[Na(NH_4_,K)_9_Cl_4_][V^5+,4+^_2_(P,As)O_8_]_6_·n[H_2_O,Na,NH_4_,K,Cl]","Na N H K Cl V P As O","IMA2016-037","","6565","USA","2016","Approved","Not in a structural group"," ","Kampf A R, Cooper M A, Nash B P, Cerling T E, Marty J, Hummer D R, Celestian A J, Rose T P, Trebisky T J (2017) Rowleyite, [Na(NH_4_,K)_9_Cl_4_][V_2_^5+,4+^(P,As)O_8_]_6_·n[H_2_O,Na,NH_4_,K,Cl], a new mineral with a microporous framework structure. American Mineralogist 102, 1037-1044","cubic","3.3","Na N^3- H K Cl V^5+ V^4+ P As^5+ O","Rwl"
"Rozenite","Fe^2+^S^6+^O_4_·4H_2_O","Fe^2+^(SO_4_)·4H_2_O","Fe S O H","IMA1962-006, IMA1963 s.p.","R070187","3902","Poland","1960","Approved|Redefined","Starkeyite","ilesite","Kubisz J (1960) Rozenite - FeSO<sub>4</sub>·4H<sub>2</sub>O - a new mineral, Bulletin de L'Academie Polonaise des Sciences, Série des Sciences Géologiques et Géographiques 8, 107-113

Redefined:
Jambor J L, Traill R J (1963) On rozenite and siderotil, The Canadian Mineralogist 7, 751-763","monoclinic","2724","Fe^2+ S^6+ O H","Rzn"
"Rudashevskyite","(Fe^2+^,Zn^2+^)S^2-^","(Fe,Zn)S","Fe Zn S","IMA2005-017","","5560","Azerbaijan (meteorite)","2005","Approved","Sphalerite","sphalerite","Britvin S N, Bogdanova A N, Boldyreva M M, Aksenova G Y (2008) Rudashevskyite, the Fe-dominant analogue of sphalerite, a new mineral: Description and crystal structure, American Mineralogist 93, 902-909","cubic","","Fe^2+ Zn^2+ S^2-","Rud"
"Rusinovite","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca Si O Cl","IMA2010-072","","5911","Russia","2010","Approved","Not in a structural group"," ","Galuskin E V, Galuskina I O, Lazic B, Armbruster T, Zadov A E, Krzykawski T, Banasik K, Gazeev V M, Pertsev N N (2011) Rusinovite, Ca_10_(Si_2_O_7_)_3_Cl_2_: a new skarn mineral from the Upper Chegem caldera, Kabardino-Balkaria, Northern Caucasus, Russia, European Journal of Mineralogy 23, 837-844","orthorhombic","354","Ca Si O Cl","Rnv"
"Rustumite","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca Si O H Cl","IMA1964-004","","3911","United Kingdom","1964","Approved"," "," ","Agrell S O (1965) Polythermal metamorphism of limestones at Kilchoan, Ardnamurchan, Mineralogical Magazine 34, 1-15","monoclinic","1890","Ca Si O H Cl","Rtm"
"Rutile","Ti^4+^O_2_","TiO_2_","Ti O","","R040049 R050031 R050417 R060493 R060745 R110109 R120008","3916","Spain","1800","Grandfathered|Approved","Rutile","rutile","Known previously, but named rutile by Werner:
Lampadius W A (1800) Noch ein Paar Bemertungen über den Uran- und Titangehalt einiger Fossilien. Der rothe schörl (Rutil, nach herrn Bergrath Werner), in Sammlung practisch-chemischer Abhandlungen und vermischter Bemerkungen, Volume 3, Walther (Dresden)","tetragonal","4620","Ti^4+ O","Rt"
"Sainfeldite","Ca_5_(As^5+^O_4_)_2_(As^5+^O_3_OH)_2_·4H_2_O","Ca_5_(AsO_4_)_2_(AsO_3_OH)_2_·4H_2_O","Ca As O H","IMA1963-018","R060273","3930","France","1963","Approved","Hureaulite","hureaulite","Pierrot R (1964) Contribution à la minéralogie des arséniates calciques et calcomagnésiens naturels, Bulletin de la Société Française de Minéralogie et de Cristallographie 87, 169-211","monoclinic","1060","Ca As^5+ O H","Sai"
"Salammoniac","N^3-^H_4_Cl","(NH_4_)Cl","N H Cl","IMA2007 s.p.","R060521 R061022","3934","Italy","1556","Approved|Renamed"," "," ","Agricola G (1556) Sal-ammoniac, in De Re Metallica, translated by H C Hoover and L H Hoover 1950, Dover (New York) 560-560

Name changed from sal ammoniac:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","cubic","411","N^3- H Cl","Sam"
"Sanbornite","BaSi_2_O_5_","BaSi_2_O_5_","Ba Si O","","R050001 R060489","3944","USA","1932","Grandfathered|Approved"," "," ","Rogers A F (1932) Sanbornite, a new barium silicate mineral from Mariposa County, California, American Mineralogist 17, 161-172","orthorhombic","542","Ba Si O","Sabn"
"Sanidine","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","","R060313","3947","Germany","1808","Grandfathered|Approved","Feldspar","feldspar","Nöggerath J J (1808) Sanidin, in Mineralogische Studien über die Gebirge am Niederrhein, Johann Christian Hermann (Frankfurt) 24-39","monoclinic","3131.13","K Al Si O","Sa"
"Sarcolite","Na_4_Ca_12_Al_8_Si_12_O_46_(SiO_4_,PO_4_)(OH,H_2_O)_4_(CO_3_,Cl)","Na_4_Ca_12_Al_8_Si_12_O_46_(SiO_4_,PO_4_)(OH,H_2_O)_4_(CO_3_,Cl)","Na Ca Al Si O P H C Cl","","R070688","4918","Italy","1807","Grandfathered|Approved"," "," ","Vauquelin L N (1807) Analyse comparée de l'analcime de M. Hauy et de la sarcolite de M. Tompson, Annales du Muséum d'Histoire Naturelle 9, 241-250","tetragonal","281","Na Ca Al Si O P H C Cl","Sco"
"Sarcopside","Fe^2+^_3_(PO_4_)_2_","Fe^2+^_3_(PO_4_)_2_","Fe P O","","R070553","3958","Poland","1868","Grandfathered|Approved","Olivine-Sarcopside"," ","Websky M (1868) Ueber Sarkopsid und Kochelit, zwei neue Minerale aus Schlesien, Zeitschrift der Deutschen Geologischen Gesellschaft 20, 245-257","monoclinic","1925","Fe^2+ P O","Sar"
"Sassolite","B(OH)_3_","B(OH)_3_","B O H","","R060224 R060496","3964","Italy","1800","Grandfathered|Approved"," "," ","Karsten D L G (1800) Anmerkungen, in Mineralogische Tabellen, Heinrich August Rottmann (Berlin) 75-75","triclinic","1795","B O H","Sso"
"Sborgite","NaB_5_O_6_(OH)_4_·3H_2_O","NaB_5_O_6_(OH)_4_·3H_2_O","Na B O H","","","3972","Italy","1957","Grandfathered|Approved"," "," ","Cipriani C (1957) Un nuovo minerale fra i prodotti boriferi di Larderello, Atti della Accademia Nazionale dei Lincei. Rendiconti della Classe di Scienze Fisiche, Matematiche e Naturali 22, 519-525","monoclinic","3","Na B O H","Srg"
"Schafarzikite","Fe^2+^Sb^3+^_2_O_4_","Fe^2+^(Sb^3+^)_2_O_4_","Fe Sb O","","R120039","3979","Slovakia","1921","Grandfathered|Approved","Trippkeite","trippkeite","Krenner J A (1921) Schafarzikit, ein neues mineral, Zeitschrift für Kristallographie 56, 198-200","tetragonal","2000","Fe^2+ Sb^3+ O","Sfz"
"Schäferite","NaCa_2_Mg_2_(V^5+^O_4_)_3_","(NaCa_2_)Mg_2_(VO_4_)_3_","Na Ca Mg V O","IMA1997-048","","3980","Germany","1997","Approved","Garnet","berzeliite","Krause W, Blaß G, Effenberger H (1999) Schäferite, a new vanadium garnet from the Bellberg volcano, Eifel, Germany, Neues Jahrbuch für Mineralogie, Monatshefte 1999, 123-134","cubic","354","Na Ca Mg V^5+ O","Sfr"
"Schindlerite","(N^3-^H_4_)_4_Na_2_(V^5+^_10_O_28_)·10H_2_O","{(NH_4_)_4_Na_2_(H_2_O)_10_}{V_10_O_28_}","N H Na O V","IMA2012-063","","6118","USA","2012","Approved|Redefined","Not in a structural group"," ","Kampf A R, Hughes J M, Marty J, Nash B (2013) Wernerbaurite, {[Ca(H_2_O)_7_]_2_(H_2_O)_2_(H_3_O)_2_}{V_10_O_28_}, and schindlerite, {[Na_2_(H_2_O)_10_](H_3_O)_4_}{V_10_O_28_}, the first hydronium-bearing decavanadate minerals, The Canadian Mineralogist 51, 297-312

Chemical formula changed from {[Na_2_(H_2_O)_10_](H_3_O)_4_}{V_10_O_28_}:
Kampf A R, Hughes J M, Nash B P, Marty J, Cooper M A, Hawthorne F C, Karpenko V Y, Pautov L A, Agakhanov A A (2016) Revision of the formulae of wernerbaurite and schindlerite: Ammonium- rather than hydronium-bearing decavanadate minerals. The Canadian Mineralogist 54, 555-558","triclinic","0","N^3- H Na V^5+ O","Shi"
"Schmiederite","Cu^2+^_2_Pb^2+^_2_(Se^4+^O_3_)(Se^6+^O_4_)(OH)_4_","Cu_2_Pb_2_(Se^4+^O_3_)(Se^6+^O_4_)(OH)_4_","Cu Pb Se O H","","R100089","3989","Argentina","1962","Grandfathered|Approved","Linarite"," ","Hey M H (1963) Selenites, selenates, tellurites, and tellurates. Schmeiderite, in Appendix to the second edition of an index of mineral species and varieties arranged chemically, Printed by order of the Trustees of the British Museum 84-84","monoclinic","416","Cu^2+ Pb^2+ Se^4+ O Se^6+ H","Scm"
"Schreibersite","(Fe,Ni,Cr)_3_P","(Fe,Ni)_3_P","Fe Ni P","","R070239","4001","Chile","1848","Grandfathered|Approved"," "," ","Haidinger W (1848) Versammlung, am 16. Juli, Berichte Über die Mittheilungen von Freunden der Naturwissenschaften in Wien 3, 65-83","tetragonal","4700","Fe Ni Cr P","Scb"
"Schröckingerite","NaCa_3_(U^6+^O_2_)(S^6+^O_4_)(CO_3_)_3_F·10H_2_O","NaCa_3_(UO_2_)(SO_4_)(CO_3_)_3_F·10H_2_O","Na Ca U O S C F H","","R050565 R060232","4003","Czech Republic","1873","Grandfathered|Approved"," "," ","Schrauf A (1873) Schröckingerit, ein neues Mineral von Joachimsthal, Tschermaks Mineralogische und Petrographische Mitteilungen 1, 137-138","triclinic","2390","Na Ca U^6+ O S^6+ C F H","Srö"
"Schuetteite","Hg^2+^_3_O_2_(S^6+^O_4_)","Hg_3_O_2_(SO_4_)","Hg O S","","R080079","4005","USA","1959","Approved"," "," ","Bailey E H, Hildebrand F A, Christ C L, Fahey J J (1959) Schuetteite, a new supergene mercury mineral, American Mineralogist 44, 1026-1038","hexagonal","0","Hg^2+ O S^6+","Sh"
"Schulenbergite","(Cu^2+^,Zn^2+^)_7_(S^6+^O_4_)_2_(OH)_10_·3H_2_O","(Cu,Zn)_7_(SO_4_)_2_(OH)_10_·3H_2_O","Cu Zn S O H","IMA1982-074","R060992","4007","Germany","1982","Approved","Ktenasite","spangolite","von Hodenberg R, Krause W, Täuber H (1984) Schulenbergit, (Cu,Zn)_7_(SO_4_,CO_3_)_2_(OH)_10_·3H_2_O, ein neues Mineral, Neues Jahrbuch für Mineralogie, Monatshefte 1984, 17-24","hexagonal","1703","Cu^2+ Zn^2+ S^6+ O H","Slb"
"Scorodite","Fe^3+^As^5+^O_4_·2H_2_O","Fe^3+^(AsO_4_)·2H_2_O","Fe As O H","","R050465","4014","Germany","1818","Grandfathered|Approved"," ","scorodite","Breithaupt A (1818) Gattung M. Skorodit., in Handbuch der Mineralogie von C. A. S. Hoffmann, Volume 4, Craz und Gerlach (Freiberg) 182-185","orthorhombic","2739","Fe^3+ As^5+ O H","Scd"
"Sejkoraite-(Y)","Y_2_[(U^6+^O_2_)_8_O_6_(S^6+^O_4_)_4_(OH)_2_]·26H_2_O","Y_2_[(UO_2_)_8_O_6_(SO_4_)_4_(OH)_2_]·26H_2_O","Y U O S H","IMA2009-008","","5737","Czech Republic","2009","Approved","Zippeite"," ","Plášil J, Dušek M, Novák M, Čejka J, Císařová I, Škoda R (2011) Sejkoraite-(Y), a new member of the zippeite group containing trivalent cations from Jáchymov (St. Joachimsthal), Czech Republic: Description and crystal structure refinement, American Mineralogist 96, 983-991","triclinic","0","Y U^6+ O S^6+ H","Sej-Y"
"Selenium","Se","Se","Se","","R050656 R060137","4030","USA","1934","Grandfathered|Approved","Sulphur"," ","Palache C (1934) Contributions to crystallography: Claudetite; minasragrite; samsonite; native selenium; indium, American Mineralogist 19, 194-205","hexagonal|monoclinic","2500","Se","Se"
"Sellaite","MgF_2_","MgF_2_","Mg F","","","4033","France","1868","Grandfathered|Approved","Rutile"," ","Strüver J (1869) Sulla sellaite, nuovo minerale di fluorio, Atti della Reale Accademia delle Scienze di Torino 4, 35-38","tetragonal","1600","Mg F","Sel"
"Serpierite","Ca(Cu^2+^,Zn^2+^)_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O","Ca(Cu,Zn)_4_(SO_4_)_2_(OH)_6_·3H_2_O","Ca Cu Zn S O H","","R060475","4045","Greece","1881","Grandfathered|Approved","Devilline","devilline","Bertrand E (1881) Étude optique de différents minéraux: Nouveau minéral du Laurium, Bulletin de la Société Minéralogique de France 4, 87-93","monoclinic","2046","Ca Cu^2+ Zn^2+ S^6+ O H","Spe"
"Shakhovite","Hg^1+^_4_Sb^5+^O_3_(OH)_3_","Hg^1+^_4_Sb^5+^O_3_(OH)_3_","Hg Sb O H","IMA1980-069","","4052","Kyrgyzstan","1980","Approved"," "," ","Cabri L J, Fleischer M, Pabst A (1981) New mineral names, American Mineralogist 66, 1099-1103

Chemical formula revised:
Tillmanns E, Krupp R, Abraham K (1982) New data on the mercury antimony mineral shakhovite: Chemical composition, unit cell and crystal structure, Tschermaks Mineralogische und Petrographische Mitteilungen 30, 227-235","monoclinic","354","Hg^1+ Sb^5+ O H","Sk"
"Shannonite","Pb^2+^_2_O(CO_3_)","Pb_2_O(CO_3_)","Pb O C","IMA1993-053","R070501","4054","USA","1993","Approved"," "," ","Roberts A C, Stirling J A R, Carpenter G J C, Criddle A J, Jones G C, Birkett T C, Birch W D (1995) Shannonite, Pb_2_OCO_3_, a new mineral from the Grand Reef mine, Graham County, Arizona, USA, Mineralogical Magazine 59, 305-310","orthorhombic","1703","Pb^2+ O C","Snn"
"Shcherbinaite","V^5+^_2_O_5_","V_2_O_5_","V O","IMA1971-021","","4058","Russia","1971","Approved"," "," ","Borisenko L F (1972) The new mineral shcherbinaite, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 101, 464-464","orthorhombic","2500","V^5+ O","Shc"
"Siderite","Fe^2+^CO_3_","Fe(CO_3_)","Fe C O","","R040034 R050262 R050349","4073","unknown","1845","Approved","Calcite","calcite","Haidinger W (1845) Zweite Klasse: Geogenide. II. Ordnung. Baryte I. Parachrosbaryt. Siderit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 499-506","hexagonal","4000","Fe^2+ C O","Sd"
"Siderotil","Fe^2+^S^6+^O_4_·5H_2_O","Fe(SO_4_)·5H_2_O","Fe S O H","IMA1962-006a","","4076","Slovenia","1892","Approved|Redefined","Chalcanthite","chalcanthite","Schrauf A (1892) Ueber Metacinnaberit von Idria und dessen Paragenesis. 9. Sulfate: Baryt, Bittersalz-Efflorescenzen, Idrizit, Siderotil und Gyps, Jahrbuch der Kaiserlich-Königlichen Geologischen Reichsanstalt 41, 377-381

Redefined:
Jambor J L, Traill R J (1963) On rozenite and siderotil, The Canadian Mineralogist 7, 751-763

Chemical formula changed from (Fe,Cu)(SO_4_)·5H_2_O:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature
and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved
in 2019. Mineralogical Magazine 83, 615-620","triclinic","4000","Fe^2+ S^6+ O H","Sdt"
