"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Realgar","AsS","AsS","As S","","R060106 R060107 R100026","3803","unknown","1747","Grandfathered|Approved"," "," ","Mineral name has been known since antiquity and predates any formal descriptive publication. For example:
Wallerius J G (1747) in Mineralogia, eller Mineralriket, (Stockholm) page 214","monoclinic","2816","As S","Rlg"
"Redcanyonite","(N^3-^H_4_)_2_Mn^2+^[(U^6+^O_2_)_4_O_4_(S^6+^O_4_)_2_](H_2_O)_4_","(NH_4_)_2_Mn[(UO_2_)_4_O_4_(SO_4_)_2_](H_2_O)_4_","N H Mn U O S","IMA2016-082","","6608","USA","2016","Approved","Zippeite"," ","Olds T A, Plášil J, Kampf A R, Burns P C, Nash B P, Marty J, Rose T P, Carlson S M (2018) Redcanyonite, (NH_4_)_2_Mn[(UO_2_)_4_O_4_(SO_4_)_2_](H_2_O)_4_, a new zippeite-group mineral from the Blue Lizard mine, San Juan County, Utah, USA. Mineralogical Magazine 82, 1261-1275","monoclinic","252","N^3- H Mn^2+ U^6+ O S^6+","Rcy"
"Redingtonite","Fe^2+^Cr^3+^_2_(S^6+^O_4_)_4_·22H_2_O","Fe^2+^Cr_2_(SO_4_)_4_·22H_2_O","Fe Cr S O H","","","3807","USA","1888","Questionable mineral species|Approved","Halotrichite","halotrichite","Becker G F (1888) Descriptive geology of the Knoxville District. Redingtonite, Monographs of the United States Geological Survey 13, 279-279","","66","Fe^2+ Cr^3+ S^6+ O H","Rdt"
"Reedmergnerite","NaBSi_3_O_8_","NaBSi_3_O_8_","Na B Si O","IMA1962 s.p.","R060096","3810","USA","1955","Approved","Feldspar","feldspar","Milton C, Axelrod J M, Grimaldi F S (1955) New minerals, reedmergnerite (Na_2_O·B_2_O_3_·6SiO_2_) and eitelite (Na_2_O·MgO·2CO_2_) associated with leucosphenite, shortite, searlesite, and crocidolite in the Green River formation, Utah, American Mineralogist 40, 326-327","triclinic","370","Na B Si O","Rm"
"Refikite","C_20_H_34_O_2_","C_20_H_34_O_2_","C H O","","R180004","3812","Italy","1853","Grandfathered|Approved"," "," ","La Cava D (1853) Sur une nouvelle espéce de résine fossile. Journal des Connaissances Médicales Practiques 6, 561-563","orthorhombic","350","C H O","Ref"
"Reinhardbraunsite","Ca_5_(SiO_4_)_2_(OH)_2_","Ca_5_(SiO_4_)_2_(OH)_2_","Ca Si O H","IMA1980-032","R061006","3816","Germany","1980","Approved","Humite","humite-reinhardbraunsite subgroup","Hamm H M, Hentschel G (1983) Reinhardbraunsite, Ca_5_(SiO_4_)_2_(OH,F)_2_, a new mineral - the natural equivalent of synthetic ""calcio-chondrodite"", Neues Jahrbuch für Mineralogie, Monatshefte 1983, 119-129","monoclinic|unknown","354","Ca Si O H","Rbn"
"Rhodochrosite","Mn^2+^CO_3_","Mn(CO_3_)","Mn C O","IMA1962 s.p.","R040133 R050019 R050116 R100002 R100162","3836","Romania","1813","Approved","Calcite","calcite","Hausmann J F L (1813) Rhodochrosit, in Handbuch der Mineralogie, Volume 3, (Göttingen) 1081-1082","hexagonal","3411","Mn^2+ C O","Rds"
"Rhomboclase","(H_5_O_2_)Fe^3+^(S^6+^O_4_)_2_·2H_2_O","(H_5_O_2_)Fe^3+^(SO_4_)_2_·2H_2_O","H O Fe S","","R070507","3840","Slovakia","1891","Grandfathered|Approved","Not in a structural group"," ","Krenner J S (1891) Két új magyar ásvány. Akadémiai Értesítö 2, 96-96","orthorhombic","2500","H O Fe^3+ S^6+","Rbc"
"Rilandite","Cr^3+^_6_SiO_11_·5H_2_O","Cr_6_SiO_11_·5H_2_O (?)","Cr Si O H","","","5128","USA","1933","Questionable mineral species|Approved"," "," ","Henderson E P, Hess F L (1933) Corvusite and rilandite, new minerals from the Utah-Colorado carnotite region, American Mineralogist 18, 195-205","","","Cr^3+ Si O H","Ril"
"Riversideite","Ca_5_Si_6_O_16_(OH)_2_·2H_2_O","Ca_5_Si_6_O_16_(OH)_2_·2H_2_O","Ca Si O H","IMA2014 s.p.","","3856","USA","1917","Questionable mineral species|Approved","Tobermorite"," ","Eakle A S (1917) Minerals associated with the crystalline limestone at Crestmore, Riverside County, California, University of California Publications. Bulletin of the Department of Geology 10, 327-360","","145.5","Ca Si O H","Rsd"
"Robertsite","Ca_2_Mn^3+^_3_O_2_(PO_4_)_3_·3H_2_O","Ca_2_Mn^3+^_3_O_2_(PO_4_)_3_·3H_2_O","Ca Mn O P H","IMA1973-024","R120040 R130045","3858","USA","1973","Approved","Arseniosiderite","arseniosiderite","Moore P B, Ito J (1974) I. Jahnsite, segelerite, and robertsite, three new transition metal phosphate species II. Redefinition of overite, an isotype of segelerite III. Isotypy of robertsite, mitridatite, and arseniosiderite, American Mineralogist 59, 48-59","monoclinic","2840","Ca Mn^3+ O P H","Rbt"
"Rodolicoite","Fe^3+^PO_4_","Fe^3+^(PO_4_)","Fe P O","IMA1995-038","","3862","Italy","1995","Approved","Quartz","berlinite","Ciprani C, Mellini M, Pratesi G, Viti C (1997) Rodolicoite and grattarolaite, two new phosphate minerals from Santa Barbara mine, Italy, European Journal of Mineralogy 9, 1101-1106","hexagonal","","Fe^3+ P O","Rdl"
"Romanèchite","(Ba,H_2_O)_2_(Mn^4+^,Mn^3+^)_5_O_10_","(Ba,H_2_O)_2_(Mn^4+^,Mn^3+^)_5_O_10_","Ba H O Mn","IMA1982 s.p.","R060337","3869","France","1900","Approved"," ","coronadite","Listed in the museum collection without description:
Lacroix A (1900) VII. Sélénites, téllurites, manganites et plumbates b) Manganites: romanéchite, in Collection de Minéralogie du Muséum d'Histoire Naturelle, Laboratoire de Minéralogie (Paris) 28-29","monoclinic","2400","Ba H O Mn^4+ Mn^3+","Rmn"
"Rondorfite","Ca_8_Mg(SiO_4_)_4_Cl_2_","Ca_8_Mg(SiO_4_)_4_Cl_2_","Ca Mg Si O Cl","IMA1997-013","","5160","Germany","1997","Approved"," "," ","Mihajlovic T, Lengauer C L, Ntaflos T, Lolitsch U, Tillmanns E (2004) Two new minerals, rondorfite, Ca8Mg[SiO4]4Cl2, and almarudite, K([box],Na)_2_(Mn,Fe,Mg)_2_(Be,Al)_3_[Si_12_O_30_], and a study of iron-rich wadalite, Ca_12_[(Al_8_Si_4_Fe_2_)O_32_]Cl_6_, from the Bellerberg (Bellberg) volcano, Eifel, Germany, Neues Jahrbuch für Mineralogie, Abhandlungen 179, 265-294","cubic|triclinic","354","Ca Mg Si O Cl","Ron"
"Rorisite","CaClF","CaClF","Ca Cl F","IMA1989-015","","3877","Russia","1989","Approved","Matlockite","matlockite","Chesnokov B V, Nishanbaev T P, Bazhenova L F (1990) Rorisite CaFCl - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 119(3), 73-76","tetragonal","300","Ca Cl F","Rrs"
"Roscoelite","KV^3+^_2_(Si_3_Al)O_10_(OH)_2_","KV^3+^_2_(Si_3_Al)O_10_(OH)_2_","K V Si Al O H","IMA1998 s.p.","","3880","USA","1876","Approved","Mica","mica-true micas","Blake J (1876) On roscoelite, a vanadium mica, The American Journal of Science and Arts 112, 31-32","","2680","K V^3+ Si Al O H","Rcl"
"Rosickýite","S","S","S","","","3889","Czech Republic","1931","Grandfathered|Approved"," "," ","Sekanina J (1931) Rosickýit, die natürliche γ-schwefelmodifikation, Zeitschrift für Kristallographie 80, 174-189","monoclinic","405","S","Rký"
"Rostite","AlS^6+^O_4_(OH)·5H_2_O","Al(SO_4_)(OH)·5H_2_O","Al S O H","IMA1998 s.p.","R061001","3894","Czech Republic","1979","Approved|Redefined","Khademite"," ","Cech F (1979) Rostite, a new name for orthorhombic Al(SO_4_)(OH)·5H_2_O, Neues Jahrbuch für Mineralogie, Monatshefte 1979, 193-196","orthorhombic","326","Al S^6+ O H","Rst"
"Rouaite","Cu^2+^_2_N^5+^O_3_(OH)_3_","Cu_2_(NO_3_)(OH)_3_","Cu N O H","IMA1999-010","R080086","3895","France","1999","Approved"," "," ","Sarp H, Cerný R, Guenee L (2001) Rouaite, Cu_2_(NO_3_)(OH)_3_, un nouveau minéral: sa description et sa structure cristalline (Alpes-Maritimes, France), Riviéra Scientifique 85, 3-12","monoclinic","2700","Cu^2+ N^5+ O H","Rou"
"Rozenite","Fe^2+^S^6+^O_4_·4H_2_O","Fe^2+^(SO_4_)·4H_2_O","Fe S O H","IMA1962-006, IMA1963 s.p.","R070187","3902","Poland","1960","Approved|Redefined","Starkeyite","ilesite","Kubisz J (1960) Rozenite - FeSO<sub>4</sub>·4H<sub>2</sub>O - a new mineral, Bulletin de L'Academie Polonaise des Sciences, Série des Sciences Géologiques et Géographiques 8, 107-113

Redefined:
Jambor J L, Traill R J (1963) On rozenite and siderotil, The Canadian Mineralogist 7, 751-763","monoclinic","2724","Fe^2+ S^6+ O H","Rzn"
"Rusinovite","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca Si O Cl","IMA2010-072","","5911","Russia","2010","Approved","Not in a structural group"," ","Galuskin E V, Galuskina I O, Lazic B, Armbruster T, Zadov A E, Krzykawski T, Banasik K, Gazeev V M, Pertsev N N (2011) Rusinovite, Ca_10_(Si_2_O_7_)_3_Cl_2_: a new skarn mineral from the Upper Chegem caldera, Kabardino-Balkaria, Northern Caucasus, Russia, European Journal of Mineralogy 23, 837-844","orthorhombic","354","Ca Si O Cl","Rnv"
"Rustumite","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca Si O H Cl","IMA1964-004","","3911","United Kingdom","1964","Approved"," "," ","Agrell S O (1965) Polythermal metamorphism of limestones at Kilchoan, Ardnamurchan, Mineralogical Magazine 34, 1-15","monoclinic","1890","Ca Si O H Cl","Rtm"
"Rutile","Ti^4+^O_2_","TiO_2_","Ti O","","R040049 R050031 R050417 R060493 R060745 R110109 R120008","3916","Spain","1800","Grandfathered|Approved","Rutile","rutile","Known previously, but named rutile by Werner:
Lampadius W A (1800) Noch ein Paar Bemertungen über den Uran- und Titangehalt einiger Fossilien. Der rothe schörl (Rutil, nach herrn Bergrath Werner), in Sammlung practisch-chemischer Abhandlungen und vermischter Bemerkungen, Volume 3, Walther (Dresden)","tetragonal","4620","Ti^4+ O","Rt"
"Salammoniac","N^3-^H_4_Cl","(NH_4_)Cl","N H Cl","IMA2007 s.p.","R060521 R061022","3934","Italy","1556","Approved|Renamed"," "," ","Agricola G (1556) Sal-ammoniac, in De Re Metallica, translated by H C Hoover and L H Hoover 1950, Dover (New York) 560-560

Name changed from sal ammoniac:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","cubic","411","N^3- H Cl","Sam"
"Sampleite","NaCaCu^2+^_5_(PO_4_)_4_Cl·5H_2_O","NaCaCu_5_(PO_4_)_4_Cl·5H_2_O","Na Ca Cu P O Cl H","","R050572 R070018 R090072","3941","Chile","1942","Grandfathered|Approved"," "," ","Hurlbut C S (1942) Sampleite, a new mineral from Chuquicamata, Chile, American Mineralogist 27, 586-589","monoclinic|unknown","3110","Na Ca Cu^2+ P O Cl H","Smp"
"Sanbornite","BaSi_2_O_5_","BaSi_2_O_5_","Ba Si O","","R050001 R060489","3944","USA","1932","Grandfathered|Approved"," "," ","Rogers A F (1932) Sanbornite, a new barium silicate mineral from Mariposa County, California, American Mineralogist 17, 161-172","orthorhombic","542","Ba Si O","Sabn"
"Sanidine","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","","R060313","3947","Germany","1808","Grandfathered|Approved","Feldspar","feldspar","Nöggerath J J (1808) Sanidin, in Mineralogische Studien über die Gebirge am Niederrhein, Johann Christian Hermann (Frankfurt) 24-39","monoclinic","3131.13","K Al Si O","Sa"
"Sapphirine","Mg_4_(Mg_3_Al_9_)O_4_[Si_3_Al_9_O_36_]","Mg_4_(Mg_3_Al_9_)O_4_[Si_3_Al_9_O_36_]","Mg Al O Si","","R060073 R060556 R100135 R100143","3956","Denmark (Greenland)","1819","Grandfathered|Approved","Sapphirine","aenigmatite","Stromeyer F (1819) 2. Saphirin von Fiskenaes oder Kikertarsoeitsiak, Göttingische Gelehrte Anzeigen 3, 1994-1995","monoclinic|triclinic","2500","Mg Al O Si","Spr"
"Sarcolite","Na_4_Ca_12_Al_8_Si_12_O_46_(SiO_4_,PO_4_)(OH,H_2_O)_4_(CO_3_,Cl)","Na_4_Ca_12_Al_8_Si_12_O_46_(SiO_4_,PO_4_)(OH,H_2_O)_4_(CO_3_,Cl)","Na Ca Al Si O P H C Cl","","R070688","4918","Italy","1807","Grandfathered|Approved"," "," ","Vauquelin L N (1807) Analyse comparée de l'analcime de M. Hauy et de la sarcolite de M. Tompson, Annales du Muséum d'Histoire Naturelle 9, 241-250","tetragonal","281","Na Ca Al Si O P H C Cl","Sco"
"Sarcopside","Fe^2+^_3_(PO_4_)_2_","Fe^2+^_3_(PO_4_)_2_","Fe P O","","R070553","3958","Poland","1868","Grandfathered|Approved","Olivine-Sarcopside"," ","Websky M (1868) Ueber Sarkopsid und Kochelit, zwei neue Minerale aus Schlesien, Zeitschrift der Deutschen Geologischen Gesellschaft 20, 245-257","monoclinic","1925","Fe^2+ P O","Sar"
"Sasaite","Al_6_(PO_4_)_5_(OH)_3_·36H_2_O","Al_6_(PO_4_)_5_(OH)_3_·36H_2_O","Al P O H","IMA1977-033","","3963","South Africa","1977","Approved"," "," ","Martini J (1978) Sasaite, a new phosphate mineral from West Driefontein Cave, Transvaal, South Africa, Mineralogical Magazine 42, 401-404","orthorhombic","3110","Al P O H","Sas"
"Schertelite","(N^3-^H_4_)_2_Mg(PO_3_OH)_2_·4H_2_O","(NH_4_)_2_Mg(PO_3_OH)_2_·4H_2_O","N H Mg P O","","","3985","Australia","1902","Grandfathered|Approved"," "," ","MacIvor R W E (1902) Further note on minerals occurring in Australian bat guano, The Chemical News 85, 217-217","orthorhombic","2894","N^3- H Mg P O","She"
"Schindlerite","(N^3-^H_4_)_4_Na_2_(V^5+^_10_O_28_)·10H_2_O","{(NH_4_)_4_Na_2_(H_2_O)_10_}{V_10_O_28_}","N H Na O V","IMA2012-063","","6118","USA","2012","Approved|Redefined","Not in a structural group"," ","Kampf A R, Hughes J M, Marty J, Nash B (2013) Wernerbaurite, {[Ca(H_2_O)_7_]_2_(H_2_O)_2_(H_3_O)_2_}{V_10_O_28_}, and schindlerite, {[Na_2_(H_2_O)_10_](H_3_O)_4_}{V_10_O_28_}, the first hydronium-bearing decavanadate minerals, The Canadian Mineralogist 51, 297-312

Chemical formula changed from {[Na_2_(H_2_O)_10_](H_3_O)_4_}{V_10_O_28_}:
Kampf A R, Hughes J M, Nash B P, Marty J, Cooper M A, Hawthorne F C, Karpenko V Y, Pautov L A, Agakhanov A A (2016) Revision of the formulae of wernerbaurite and schindlerite: Ammonium- rather than hydronium-bearing decavanadate minerals. The Canadian Mineralogist 54, 555-558","triclinic","0","N^3- H Na V^5+ O","Shi"
"Schorlomite","Ca_3_Ti^4+^_2_(Fe^3+^_2_Si)O_12_","Ca_3_Ti_2_(SiFe^3+^_2_)O_12_","Ca Ti Si Fe O","","R060125 R060349 R140772","4000","USA","1846","Grandfathered|Approved","Garnet","garnet","Shepard C U (1846) On three new mineral species from Arkansas, and the discovery of the diamond in North Carolina, The American Journal of Science and Arts 52, 249-254

chemical formula changed from Ca_3_(Ti^4+^,Fe^3+^)_2_[(Si,Fe^3+^)O_4_]_3_:
Grew E S, Locock A J, Mills S J, Galuskina I O, Galuskin E V, Hålenius U (2013) Nomenclature of the garnet supergroup. American Mineralogist 98, 785-811","cubic","2100","Ca Ti^4+ Fe^3+ Si O","Slo"
"Schreibersite","(Fe,Ni,Cr)_3_P","(Fe,Ni)_3_P","Fe Ni P","","R070239","4001","Chile","1848","Grandfathered|Approved"," "," ","Haidinger W (1848) Versammlung, am 16. Juli, Berichte Über die Mittheilungen von Freunden der Naturwissenschaften in Wien 3, 65-83","tetragonal","4700","Fe Ni Cr P","Scb"
"Schwertmannite","Fe^3+^_16_O_16_(OH)_9.6_(S^6+^O_4_)_3.2_·10H_2_O","Fe^3+^_16_O_16_(OH)_9.6_(SO_4_)_3.2_·10H_2_O","Fe O H S","IMA1990-006","","4011","Finland","1990","Approved","Coronadite"," ","Bigham J M, Carlson L, Murad E (1994) Schwertmannite, a new iron oxyhydroxy-sulphate from Pyhäsalmi, Finland, and other localities, Mineralogical Magazine 58, 641-648","triclinic","2500","Fe^3+ O H S^6+","Swm"
"Searlesite","NaBSi_2_O_5_(OH)_2_","NaBSi_2_O_5_(OH)_2_","Na B Si O H","","R060076","4018","USA","1914","Grandfathered|Approved"," "," ","Larsen E S, Hicks W B (1914) Searlesite, a new mineral, American Journal of Science 38, 437-440","monoclinic","363","Na B Si O H","Sle"
"Selenium","Se","Se","Se","","R050656 R060137","4030","USA","1934","Grandfathered|Approved","Sulphur"," ","Palache C (1934) Contributions to crystallography: Claudetite; minasragrite; samsonite; native selenium; indium, American Mineralogist 19, 194-205","hexagonal|monoclinic","2500","Se","Se"
"Sellaite","MgF_2_","MgF_2_","Mg F","","","4033","France","1868","Grandfathered|Approved","Rutile"," ","Strüver J (1869) Sulla sellaite, nuovo minerale di fluorio, Atti della Reale Accademia delle Scienze di Torino 4, 35-38","tetragonal","1600","Mg F","Sel"
"Sepiolite","Mg_4_Si_6_O_15_(OH)_2_·6H_2_O","Mg_4_Si_6_O_15_(OH)_2_·6H_2_O","Mg Si O H","","R070311","4041","Italy","1847","Grandfathered|Approved","Sepiolite, Clay","sepiolite","Glocker E F (1847) Ordo XIII. Argillitae. II. Argillitae pingues. 15. Sepiolithus., in Generum et Specierum Mineralium, Secundum Ordines Naturales Digestorum Synopsis, Apud Eduardum Anton 185-195","orthorhombic","2749.9","Mg Si O H","Sep"
"Sharyginite","Ca_3_Ti^4+^Fe^3+^_2_O_8_","Ca_3_TiFe_2_O_8_","Ca Ti Fe O","IMA2017-014","","6655","Germany","2017","Approved","Perovskite, Brownmillerite"," ","Juroszek R, Krüger H, Galuskina I, Krüger B, Jeżak L, Ternes B, Wojdyla J, Krzykawski T, Pautov L, Galuskin E (2018) Sharyginite, Ca_3_TiFe_2_O_8_, a new mineral from the Bellerberg volcano, Germany. Minerals 8, 308","orthorhombic","1850","Ca Ti^4+ Fe^3+ O","Syg"
"Sherwoodite","Ca_4.5_AlV^4+^_2_V^5+^_12_O_40_·28H_2_O","Ca_4.5_AlV^4+^_2_V^5+^_12_O_40_·28H_2_O","Ca Al V O H","","","4060","USA","1958","Grandfathered|Approved"," "," ","Thompson M E, Roach C H, Meyrowitz R (1958) Sherwoodite, a mixed vanadium(IV)-vanadium(V) mineral from the Colorado Plateau, American Mineralogist 43, 749-755","tetragonal","96","Ca Al V^4+ V^5+ O H","Swd"
"Shilovite","Cu^2+^(N^3-^H_3_)_4_(N^5+^O_3_)_2_","Cu(NH_3_)_4_(NO_3_)_2_","Cu N H O","IMA2014-016","","6333","Chile","2014","Approved"," "," ","Chukanov N V, Britvin S N, Möhn G, Pekov I V, Zubkova N V, Nestola F, Kasatkin A V, Dini M (2015) Shilovite, natural copper(II) tetrammine nitrate, a new mineral species. Mineralogical Magazine 79, 613-623","orthorhombic","0","Cu^2+ N^3- H N^5+ O","Shil"
"Shulamitite","Ca_3_Ti^4+^Fe^3+^AlO_8_","Ca_3_TiFe^3+^AlO_8_","Ca Ti Fe Al O","IMA2011-016","","5945","Israel","2011","Approved","Perovskite, Brownmillerite"," ","Sharygin V V, Lazic B, Armbruster T M, Murashko M N, Wirth R, Galuskina I O, Galuskin E V, Vapnik Y, Britvin S N, Logvinova A M (2013) Shulamitite Ca_3_TiFe^3+^AlO_8_ - a new perovskite-related mineral from Hatrurim Basin, Israel, European Journal of Mineralogy 25, 97-111","orthorhombic","354","Ca Ti^4+ Fe^3+ Al O","Sla"
"Siderite","Fe^2+^CO_3_","Fe(CO_3_)","Fe C O","","R040034 R050262 R050349","4073","unknown","1845","Approved","Calcite","calcite","Haidinger W (1845) Zweite Klasse: Geogenide. II. Ordnung. Baryte I. Parachrosbaryt. Siderit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 499-506","hexagonal","4000","Fe^2+ C O","Sd"
"Siderotil","Fe^2+^S^6+^O_4_·5H_2_O","Fe(SO_4_)·5H_2_O","Fe S O H","IMA1962-006a","","4076","Slovenia","1892","Approved|Redefined","Chalcanthite","chalcanthite","Schrauf A (1892) Ueber Metacinnaberit von Idria und dessen Paragenesis. 9. Sulfate: Baryt, Bittersalz-Efflorescenzen, Idrizit, Siderotil und Gyps, Jahrbuch der Kaiserlich-Königlichen Geologischen Reichsanstalt 41, 377-381

Redefined:
Jambor J L, Traill R J (1963) On rozenite and siderotil, The Canadian Mineralogist 7, 751-763

Chemical formula changed from (Fe,Cu)(SO_4_)·5H_2_O:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature
and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved
in 2019. Mineralogical Magazine 83, 615-620","triclinic","4000","Fe^2+ S^6+ O H","Sdt"
"Sidorenkite","Na_3_Mn^2+^(P^5+^O_4_)(CO_3_)","Na_3_Mn(PO_4_)(CO_3_)","Na Mn P O C","IMA1978-013","","4077","Russia","1978","Approved","Bradleyite","bradleyite","Khomyakov A P, Semenov E I, Kazakova M E, Shumyatskaya N G (1979) Sidorenkite, Na<sub>3</sub>Mn(PO<sub>4</sub>)(CO<sub>3</sub>), a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 108(1), 56-59","monoclinic","413.6","Na Mn^2+ P^5+ O C","Sdo"
"Silhydrite","Si_3_O_6_·H_2_O","Si_3_O_6_·H_2_O","Si O H","IMA1970-044","","4084","USA","1970","Approved"," "," ","Gude A J, Sheppard R A (1972) Silhydrite, 3SiO_2_·H_2_O, a new mineral from Trinity County, California, American Mineralogist 57, 1053-1065","orthorhombic","","Si O H","Shy"
"Silicocarnotite","Ca_5_(PO_4_)_2_(SiO_4_)","Ca_5_[(PO_4_)(SiO_4_)](PO_4_)","Ca P O Si","IMA2013-139","","6294","Israel","2013","Approved"," "," ","Galuskin E V, Galuskina I O, Gfeller F, Krüger B, Kusz J, Vapnik Y, Dulski M, Dzierżanowski P (2016) Silicocarnotite, Ca_5_[(SiO_4_)(PO_4_)](PO_4_), a new „old"" mineral from the Negev Desert, Israel, and the ternesite-silicocarnotite solid solution: indicators of high-temperature alteration of pyrometamorphic rocks of the Hatrurim Complex, Southern Levant. European Journal of Mineralogy 28, 105-123","orthorhombic","16","Ca P O Si","Scnt"
"Silicon","Si","Si","Si","IMA1982-099","R050145","4085","Cuba","1982","Approved","Diamond"," ","Jambor J L, Puziewicz J (1991) New mineral names, American Mineralogist 76, 665-671","cubic|orthorhombic","2260","Si","Si"
"Simonellite","C_19_H_24_","C_19_H_24_","C H","","R130116","4093","Italy","1919","Grandfathered|Approved"," "," ","Boeris G (1919) Sopra un idrocarburo della lignite di Fognano. Nota preliminare. Rendiconto delle sessioni Della R. Accademia Delle Scienze Dell’ Istituto Bologna 23, 83-87","orthorhombic","5.3","C H","Sne"
"Simplotite","CaV^4+^_4_O_9_·5H_2_O","CaV^4+^_4_O_9_·5H_2_O","Ca V O H","","R060712","4096","USA","1956","Grandfathered|Approved"," "," ","Thompson M E, Roach C H, Meyrowitz R (1956) Simplotite, new calcium tetravanadite from the Colorado Plateau, Science 123, 1078-1078","monoclinic","","Ca V^4+ O H","Spo"
"Sincosite","Ca(V^4+^O)_2_(P^5+^O_4_)_2_·4H_2_O","Ca(VO)_2_(PO_4_)_2_·4H_2_O","Ca V O P H","","R060523 R141154 R141155","4098","Peru","1922","Grandfathered|Approved","Sincosite"," ","Schaller W T (1922) Sincosite, a new mineral, Journal of the Washington Academy of Sciences 12, 195-195

Chemical formula revised from Ca(V^4+^O)_2_(PO_4_)_2_·5H_2_O:
Franke W A, Luger P, Weber M, Ivanova T I (1997) Low hydrothermal growth of sincosite Ca(VO/PO_4_)_2_·4H_2_O. Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 126(2), 85-86","triclinic","115","Ca V^4+ O P^5+ H","Scs"
"Sinjarite","CaCl_2_·2H_2_O","CaCl_2_·2H_2_O","Ca Cl H O","IMA1979-041","","4100","Iraq","1979","Approved"," "," ","Aljubouri Z A, Aldabbagh S M (1980) Sinjarite, a new mineral from Iraq, Mineralogical Magazine 43, 643-645","orthorhombic","411","Ca Cl H O","Snj"
"Sphalerite","Zn^2+^S^2-^","ZnS","Zn S","","R040136 R050005 R050140 R050237 R060005 R060636 R100145","4158","unknown","1847","Approved","Sphalerite","sphalerite","Glocker E F (1847) Ordo IV. Cinnabaritae. IV. Cinnabaritae sphaleritoidei. 12. Sphalerites, in Generum et Specierum Mineralium, Secundum Ordines Naturales Digestorum Synopsis, Apud Eduardum Anton 13-18","cubic","4620","Zn^2+ S^2-","Sp"
"Spheniscidite","(N^3-^H_4_)Fe^3+^_2_(PO_4_)_2_(OH)·2H_2_O","(NH_4_)Fe^3+^_2_(PO_4_)_2_(OH)·2H_2_O","N H Fe P O","IMA1977-029","","4159","Antarctica","1977","Approved","Leucophosphite","leucophosphite","Wilson M J, Bain D C (1986) Spheniscidite, a new phosphate mineral from Elephant Island, British Antarctic Territory, Mineralogical Magazine 50, 291-293","monoclinic","","N^3- H Fe^3+ P O","Snc"
"Spurrite","Ca_5_(SiO_4_)_2_(CO_3_)","Ca_5_(SiO_4_)_2_(CO_3_)","Ca Si O C","","R050236 R070632","4166","Mexico","1908","Grandfathered|Approved","Spurrite-Afwillite"," ","Wright F E (1908) On three contact minerals from Valardeña, Durango, Mexico. (Gehlenite, spurrite and hillebrandite), The American Journal of Science 176, 545-554","monoclinic","1750","Ca Si O C","Spu"
"Srebrodolskite","Ca_2_Fe^3+^_2_O_5_","Ca_2_Fe^3+^_2_O_5_","Ca Fe O","IMA1984-050","R130096","4167","Russia","1984","Approved","Perovskite, Brownmillerite"," ","Chesnokov B V, Bazhenova L F (1985) Srebrodolskite Ca_2_Fe_2_O_5_ - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 114(2), 195-199","orthorhombic","411","Ca Fe^3+ O","Sre"
"Stangersite","Sn^2+^Ge^4+^S^2-^_3_","SnGeS_3_","Sn Ge S","IMA2019-092","","6986","Czech Republic","2020","Approved"," "," ","Sejkora J, Makovicky E, Balić-Žunić T, Berlepsch P (2020) Stangersite, a new tin germanium sulfide, from the Kateřina mine, Radvanice near Trutnov, Czech Republic. Journal of Geosciences 65, 141-152","monoclinic","","Sn^2+ Ge^4+ S^2-","Sgs"
"Stepanovite","NaMgFe^3+^((C_2_)^6+^O_4_)_3_·9H_2_O","NaMgFe^3+^(C_2_O_4_)_3_·9H_2_O","Na Mg Fe C O H","","","4183","Russia","1953","Approved","Stepanovite, Oxalate"," ","Nefedov E I (1953) Report on new minerals discovered by him p.317 in V. A. Mokievsky. The scientific session of the Federov Institute together with the All-Union Mineralogical Society, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 82(4), 311-317","hexagonal","174","Na Mg Fe^3+ C O H","Stpn"
