"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Reedmergnerite","NaBSi_3_O_8_","NaBSi_3_O_8_","Na B Si O","IMA1962 s.p.","R060096","3810","USA","1955","Approved","Feldspar","feldspar","Milton C, Axelrod J M, Grimaldi F S (1955) New minerals, reedmergnerite (Na_2_O·B_2_O_3_·6SiO_2_) and eitelite (Na_2_O·MgO·2CO_2_) associated with leucosphenite, shortite, searlesite, and crocidolite in the Green River formation, Utah, American Mineralogist 40, 326-327","triclinic","370","Na B Si O","Rm"
"Reidite","Zr^4+^SiO_4_","Zr(SiO_4_)","Zr Si O","IMA2001-013","","3814","USA / Barbados","2001","Approved"," "," ","Glass B P, Liu S, Leavens P B (2002) Reidite: an impact-produced high pressure polymorph of zircon found in marine sediments, American Mineralogist 87, 562-565","tetragonal","","Zr^4+ Si O","Rei"
"Renierite","(Cu^1+^,Cu^2+^,Zn^2+^)_11_(Fe^2+^,Fe^3+^)_4_(Ge^4+^,As^5+^)_2_S^2-^_16_","(Cu^1+^,Zn)_11_Fe_4_(Ge^4+^,As^5+^)_2_S_16_","Cu Zn Fe Ge As S","IMA2007 s.p.","R050428 R050433","3821","Democratic Republic of the Congo","1948","Approved|Renamed","Sphalerite, Germanite"," ","Vaes J F (1948) La reniérite (anciennement applelée «Bornite orange») Un sulfure germanifère provenant de la Mine Prince-Léopold, Kipushi (Congo Belge), Annales de la Société Géologique de Belgique 72, 19-32","tetragonal","1800","Cu^1+ Cu^2+ Zn^2+ Fe^2+ Fe^3+ Ge^4+ As^5+ S^2-","Ren"
"Rhabdophane-(Ce)","CePO_4_·H_2_O","Ce(PO_4_)·H_2_O","Ce P O H","IMA1966 s.p.","","3829","United Kingdom","1966","Approved|Renamed","Rhabdophane","rhabdophane","Lettsom W G (1878) Rabdophan. Zeitschrift für Krystallographie und Mineralogie 3, 191-191

Name change from rhabdophane to rhabdophane-(Ce):
Levinson A A (1966) A system of nomenclature for rare-earth minerals, American Mineralogist 51, 152-158","hexagonal","2038","Ce P O H","Rha-Ce"
"Rhodarsenide","Rh_2_As","Rh_2_As","Rh As","IMA1996-030","R070074","3832","Serbia","1996","Approved","Barringerite"," ","Tarkian M, Krstic S, Klaska K-H, Ließmann W (1997) Rhodarsenide, (Rh,Pd)_2_As, a new mineral, European Journal of Mineralogy 9, 1321-1325","orthorhombic","1109","Rh As","Rda"
"Rhodium","Rh","Rh","Rh","IMA1974-012","","3834","USA","1974","Approved","Copper","platinum","Cabri L J, Laflamme J H G (1974) Rhodium, platinum and gold alloys from the Stillwater Complex, The Canadian Mineralogist 12, 399-403","cubic","2697","Rh","Rh"
"Rhodochrosite","Mn^2+^CO_3_","Mn(CO_3_)","Mn C O","IMA1962 s.p.","R040133 R050019 R050116 R100002 R100162","3836","Romania","1813","Approved","Calcite","calcite","Hausmann J F L (1813) Rhodochrosit, in Handbuch der Mineralogie, Volume 3, (Göttingen) 1081-1082","hexagonal","3411","Mn^2+ C O","Rds"
"Rhodonite","CaMn^2+^_3_Mn^2+^Si_5_O_15_","CaMn_3_Mn(Si_5_O_15_)","Ca Mn Si O","IMA2019 s.p.","R040041 R060196 R060363 R060549 R100038","3837","Germany","1819","Approved|Redefined","Rhodonite","rhodonite","Germar (1819) Ueber die kohlenstoff - und kieselsauren Manganerze des Unterharzes, Journal für Chemie und Physik 26, 108-120

Chemical formula changed from Mn^2+^SiO_3_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 49. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 479-483
","triclinic","2500","Ca Mn^2+ Si O","Rdn"
"Rhodostannite","Cu^1+^(Fe^2+^_0.5_Sn^4+^_1.5_)S^2-^_4_","Cu^1+^(Fe^2+^_0.5_Sn^4+^_1.5_)S_4_","Cu Fe Sn S","IMA1968-018","R120139","3838","Bolivia","1968","Approved|Redefined","Spinel"," ","Springer G (1968) Electronprobe analyses of stannite and related tin minerals, Mineralogical Magazine 36, 1045-1051","tetragonal","180","Cu^1+ Fe^2+ Sn^4+ S^2-","Rhs"
"Rhodplumsite","Rh_3_Pb_2_S_2_","Rh_3_Pb_2_S_2_","Rh Pb S","IMA1982-043","","3839","Russia","1982","Approved"," "," ","Genkin A D, Vyal'sov L N, Evstigneeva T L, Laputina I P, Basova G V (1983) Rhodplumsite, Rh_3_Pb_2_S_2_, a new sulfide of rhodium and lead, Mineralogiceskij Zhurnal 5, 87-91","hexagonal","","Rh Pb S","Rhp"
"Rhönite","Ca_4_(Mg_8_Fe^3+^_2_Ti^4+^_2_)O_4_[Si_6_Al_6_O_36_]","Ca_4_[Mg_8_Fe^3+^_2_Ti_2_]O_4_[Si_6_Al_6_O_36_]","Ca Mg Fe Ti O Si Al","IMA2007 s.p.","R060316","3841","Germany","1907","Approved|Renamed","Sapphirine","aenigmatite","Soellner J (1907) Ueber Rhönit, ein neues änigmatitähnliches Mineral und über das Vorkommen und die Verbreitung desselben in basaltischen Gesteinen. Neues Jahrbuch für Mineralogie, Geologie und Palaontologie 24, 475-547

Chemical formula established:
Grew E S, Hålenius U, Pasero M, Barbier J (2008) Recommended nomenclature for the sapphirine and surinamite group (sapphirine supergroup), Mineralogical Magazine 72, 839-876","triclinic","4568.5","Ca Mg Fe^3+ Ti^4+ O Si Al","Rhö"
"Ribbeite","Mn^2+^_5_(SiO_4_)_2_(OH)_2_","Mn^2+^_5_(SiO_4_)_2_(OH)_2_","Mn Si O H","IMA1985-045","R140497","3842","Namibia","1985","Approved","Humite","humite-reinhardbraunsite subgroup","Peacor D R, Dunn P J, Su S, Innes J (1987) Ribbeite, a polymorph of alleghanyite and member of the leucophoenicite group from the Kombat mine, Namibia, American Mineralogist 72, 213-216","orthorhombic","1349","Mn^2+ Si O H","Rib"
"Richardsollyite","Tl^1+^Pb^2+^As^3+^S^2-^_3_","TlPbAsS_3_","Tl Pb As S","IMA2016-043","","6571","Switzerland","2016","Approved","Not in a structural group"," ","Meisser N, Roth P, Nestola F, Biagioni C, Bindi L, Robyr M (2017) Richardsollyite, TlPbAsS_3_, a new sulfosalt from the Lengenbach quarry, Binn Valley, Switzerland. European Journal of Mineralogy 29, 679-688","monoclinic","245","Tl^1+ Pb^2+ As^3+ S^2-","Rsy"
"Richellite","CaFe^3+^_2_(PO_4_)_2_(OH,F)_2_","CaFe^3+^_2_(PO_4_)_2_(OH,F)_2_","Ca Fe P O H F","","","3843","Belgium","1883","Questionable mineral species|Approved"," "," ","Cesaro, G, Despret G (1883) La richellite nouvelle espéce minérale des environs de visé, Annales de la Société Géologique de Belgique Mémoires 10, 36-44","","40.4","Ca Fe^3+ P O H F","Rhe"
"Richterite","Na(CaNa)Mg_5_Si_8_O_22_(OH)_2_","Na(NaCa)Mg_5_Si_8_O_22_(OH)_2_","Na Ca Mg Si O H","IMA2012 s.p.","R050414 R060043 R060471 R100069","3846","Sweden","1865","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Breithaupt A (1865) Mineralogische studien. 25. Richterit, Berg- und Huttenmannische Zeitung 24, 364-364

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","4620","Na Ca Mg Si O H","Rct"
"Rickardite","Cu_2.64-3.00_Te_2_","Cu_3-x_Te_2_","Cu Te","","","3847","USA","1903","Grandfathered|Approved"," "," ","Ford W E (1903) Rickardite, a new mineral, The American Journal of Science 165, 69-70","tetragonal","2710","Cu Te","Rkd"
"Riebeckite","[box]Na_2_(Fe^2+^_3_Fe^3+^_2_)Si_8_O_22_(OH)_2_","[box]Na_2_(Fe^2+^_3_Fe^3+^_2_)Si_8_O_22_(OH)_2_","Na Fe Si O H","IMA2012 s.p.","R050082 R060028 R120033","3848","Yemen","1888","Approved|Redefined","Amphibole","amphibole-group 4 Na","Sauer A (1888) Ueber Riebeckit, ein neues Glied der Hornblendegruppe, sowie über Neubildung von Albit in granitischen Orthoklasen, Zeitschrift der Deutschen Geologischen Gesellschaft 40, 138-152

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","3033","Na Fe^2+ Fe^3+ Si O H","Rbk"
"Riesite","Ti^4+^O_2_","TiO_2_","Ti O","IMA2015-110a","","6620","Germany","2017","Approved","Columbite"," ","Tschauner O, Ma C, Lanzirotti A, Newville M G (2020) Riesite, a new high pressure polymorph of TiO_2_ from the Ries impact structure. Minerals 10, 78","monoclinic","","Ti^4+ O","Rie"
"Rinmanite","Mg_2_Fe^3+^_4_Zn^2+^_2_Sb^5+^_2_O_14_(OH)_2_","Mg_2_Fe_4_Zn_2_Sb_2_O_14_(OH)_2_","Mg Fe Zn Sb O H","IMA2000-036","","3852","Sweden","2000","Approved","Nolanite"," ","Holtstam D, Gatedal K, Söderberg K, Norrestam R (2001) Rinmanite, Zn_2_Sb_2_Mg_2_Fe_4_O_14_(OH)_2_, a new mineral species with a nolanite-type structure from the Garpenberg Norra mine, Dalarna, Sweden, The Canadian Mineralogist 39, 1675-1683","hexagonal","1800","Mg Fe^3+ Zn^2+ Sb^5+ O H","Rnm"
"Rinneite","K_3_NaFe^2+^Cl_6_","K_3_NaFe^2+^Cl_6_","K Na Fe Cl","","R060649","3853","Germany","1909","Grandfathered|Approved","Rinneite"," ","Boeke H E (1909) Rinneit, ein neugefundenes eisenchlorürhaltiges Salzmineral, Centralblatt für Mineralogie, Geologie und Paläontologie 1909, 72-75","hexagonal","2600","K Na Fe^2+ Cl","Rne"
"Rivadavite","Na_6_Mg[B_6_O_7_(OH)_6_]_4_·10H_2_O","Na_6_Mg[B_6_O_7_(OH)_6_]_4_·10H_2_O","Na Mg B O H","IMA1966-010","","3855","Argentina","1966","Approved"," "," ","Hurlbut C S, Aristarain L F (1967) Rivadavite, Na_6_MgB_24_O_40_·22H_2_O, a new borate from Argentina, American Mineralogist 52, 326-335","monoclinic","","Na Mg B O H","Riv"
"Riversideite","Ca_5_Si_6_O_16_(OH)_2_·2H_2_O","Ca_5_Si_6_O_16_(OH)_2_·2H_2_O","Ca Si O H","IMA2014 s.p.","","3856","USA","1917","Questionable mineral species|Approved","Tobermorite"," ","Eakle A S (1917) Minerals associated with the crystalline limestone at Crestmore, Riverside County, California, University of California Publications. Bulletin of the Department of Geology 10, 327-360","","145.5","Ca Si O H","Rsd"
"Robertsite","Ca_2_Mn^3+^_3_O_2_(PO_4_)_3_·3H_2_O","Ca_2_Mn^3+^_3_O_2_(PO_4_)_3_·3H_2_O","Ca Mn O P H","IMA1973-024","R120040 R130045","3858","USA","1973","Approved","Arseniosiderite","arseniosiderite","Moore P B, Ito J (1974) I. Jahnsite, segelerite, and robertsite, three new transition metal phosphate species II. Redefinition of overite, an isotype of segelerite III. Isotypy of robertsite, mitridatite, and arseniosiderite, American Mineralogist 59, 48-59","monoclinic","2840","Ca Mn^3+ O P H","Rbt"
"Robinsonite","Pb^2+^_4_Sb^3+^_6_S^2-^_13_","Pb_4_Sb_6_S_13_","Pb Sb S","","R060970","3859","USA","1952","Grandfathered|Approved"," "," ","Berry L G, Fahey J J, Bailey E H (1952) Robinsonite, a new lead antimony sulphide, American Mineralogist 37, 438-446","monoclinic","331","Pb^2+ Sb^3+ S^2-","Rob"
"Rockbridgeite","(Fe^2+^_0.5_Fe^3+^_0.5_)_2_Fe^3+^_3_(PO_4_)_3_(OH)_5_","(Fe^2+^_0.5_Fe^3+^_0.5_)_2_Fe^3+^_3_(PO_4_)_3_(OH)_5_","Fe P O H","","R060858 R070594","3860","USA","1949","Grandfathered|Approved","Rockbridgeite"," ","Frondel C (1949) The dufrenite problem, American Mineralogist 34, 513-540","orthorhombic","2046","Fe^2+ Fe^3+ P O H","Rkb"
"Roeblingite","Pb^2+^_2_Ca_6_Mn^2+^(Si_3_O_9_)_2_(S^6+^O_4_)_2_(OH)_2_·4H_2_O","Ca_6_Mn^2+^Pb_2_(Si_3_O_9_)_2_(SO_4_)_2_(OH)_2_·4H_2_O","Ca Mn Pb Si O S H","","R070713 R140328","3863","USA","1897","Grandfathered|Approved"," "," ","Penfield S L, Foote H W (1897) On roeblingite, a new silicate from Franklin Furnace, N. J., containing sulphur dioxide and lead, The American Journal of Science 153, 413-415","monoclinic","1898","Pb^2+ Ca Mn^2+ Si O S^6+ H","Roe"
"Roedderite","KNaMg_2_(Mg_3_Si_12_)O_30_","KNaMg_2_(Mg_3_Si_12_)O_30_","K Na Mg Si O","IMA1965-023","R141093","3864","Azerbaijan","1965","Approved","Milarite","milarite","Fuchs L H, Frondel C, Klein C (1966) Roedderite, a new mineral from the Indarch Meteorite, American Mineralogist 51, 949-955","hexagonal","4620","K Na Mg Si O","Rdr"
"Roggianite","Ca_2_BeAl_2_Si_4_O_13_(OH)_2_·nH_2_O (n < 2.5)","Ca_2_BeAl_2_Si_4_O_13_(OH)_2_·nH_2_O (n < 2.5)","Ca Be Al Si O H","IMA1968-015","","3865","Italy","1968","Approved"," ","zeolite","Passaglia E (1969) Roggianite, a new silicate mineral, Clay Minerals 8, 107-111

Chemical formula changed from Na_2_Ca_12_Al_16_[Si_26_Al_2_]O_52_(OH)_80_ to Ca_2_BeAl_2_Si_4_O_13_(OH)_2_·2.5H_2_O:
Passaglia E, Vezzalini G (1988) Roggianite: revised chemical formula and zeolitic properties, Mineralogical Magazine 52, 201-206

Chemical formula changed again:
Giuseppetti G, Mazzi F, Tadini C, Galli E (1991) The revised crystal structure of roggianite: Ca_2_[Be(OH)_2_Al_2_Si_4_O_13_]<2.5(H_2_O), Neues Jahrbuch für Mineralogie, Monatshefte 1991, 307-314
","tetragonal","250","Ca Be Al Si O H","Rog"
"Rohaite","(Tl,Pb,K)_2_Cu_8.7_Sb_2_S_4_","(Tl,Pb,K)_2_Cu_8.7_Sb_2_S_4_","Tl Pb K Cu Sb S","IMA1973-043","","3866","Denmark (Greenland)","1973","Approved"," "," ","Karup-Møller S (1978) Primary and secondary ore minerals associated with cuprostibite, Bulletin Grønlands Geologiske Undersøgelse 126, 23-47","orthorhombic|tetragonal","1160","Tl Pb K Cu Sb S","Roh"
"Rongibbsite","Pb^2+^_2_(AlSi_4_)O_11_(OH)","Pb_2_(Si_4_Al)O_11_(OH)","Pb Si Al O H","IMA2010-055","R100031","5858","USA","2010","Approved","Not in a structural group"," ","Yang H, Downs R T, Evans S H, Jenkins R A, Bloch E M (2013) Rongibbsite, Pb<sub>2</sub>(Si<sub>4</sub>Al)O<sub>11</sub>(OH), a new zeolitic aluminosilicate mineral with an interrupted framework from Maricopa County, Arizona, U.S.A., American Mineralogist 98, 236-241","monoclinic","","Pb^2+ Al Si O H","Rgb"
"Röntgenite-(Ce)","Ca_2_Ce_3_(CO_3_)_5_F_3_","Ca_2_Ce_3_(CO_3_)_5_F_3_","Ca Ce C O F","IMA1987 s.p.","","3874","Denmark (Greenland)","1953","Approved|Renamed"," ","parisite","Donnay G (1953) Roentgenite, 3CeFCO_3_·2CaCO_3_, a new mineral from Greenland, American Mineralogist 38, 868-871

Name changed from rontgenite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042","hexagonal","1300","Ca Ce C O F","Rng-Ce"
"Roquesite","Cu^1+^In^3+^S^2-^_2_","CuInS_2_","Cu In S","IMA1962-001","","3876","France","1962","Approved|Renamed","Chalcopyrite","chalcopyrite","Picot P, Pierrot R (1963) La roquésite, premier minéral d'indium : CuInS_2_, Bulletin de la Société Française de Minéralogie et de Cristallographie 86, 7-14","tetragonal","2716","Cu^1+ In^3+ S^2-","Ro"
"Rosenbergite","AlF[F_0.5_(H_2_O)_0.5_]_4_·H_2_O","AlF[F_0.5_(H_2_O)_0.5_]_4_·H_2_O","Al F H O","IMA1992-046","","3884","Italy","1992","Approved","Rosenbergite"," ","Olmi F, Sabelli C, Trosti-Ferroni R (1993) Rosenbergite, AlF[F_0.5_(H_2_O)_0.5_]_4_·H_2_O, a new mineral from the Cetine mine (Tuscany, Italy): description and crystal structure, European Journal of Mineralogy 5, 1167-1174","tetragonal","536.5","Al F H O","Ros"
"Rosenhahnite","Ca_3_Si_3_O_8_(OH)_2_","Ca_3_Si_3_O_8_(OH)_2_","Ca Si O H","IMA1965-030","","3886","USA","1965","Approved"," "," ","Pabst A, Gross E B, Alfors J T (1967) Rosenhahnite, a new hydrous calcium silicate from Mendocino County, California, American Mineralogist 52, 336-351","triclinic","","Ca Si O H","Rhh"
"Roshchinite","(Ag^1+^,Cu^1+^)_19_Pb^2+^_10_Sb^3+^_51_S^2-^_96_","(Ag,Cu)_19_Pb_10_Sb_51_S_96_","Ag Cu Pb Sb S","IMA1989-006","","3887","Kazakhstan","1989","Approved","Lillianite"," ","Spiridov E M, Petrova I B, Dashevskaya D M, Balashov H E (1990) Roshchinite - new mineral of the andorite group, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 119(5), 32-43","orthorhombic","","Ag^1+ Cu^1+ Pb^2+ Sb^3+ S^2-","Rch"
"Rossmanite","[box](LiAl_2_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_OH","[box](Al_2_Li)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_3_(OH)","Al Li Si O B H","IMA1996-018","R070680 R070702","3893","Czech Republic","1996","Approved","Tourmaline","tourmaline","Selway J B, Novák M, Hawthorne F C, Cerný P, Ottolini Luisa, Kyser T K (1998) Rossmanite, [box](LiAl_2_)Al_6_(Si_6_O_18_)(BO_3_)_3_(OH)_4_, a new alkali-deficient tourmaline: description and crystal structure, American Mineralogist 83, 896-900","hexagonal","2660","Li Al Si O B H","Rsm"
"Roterbärite","Cu^1+^Pd^2+^Bi^3+^Se^2-^_3_","PdCuBiSe_3_","Pd Cu Bi Se","IMA2019-043","","6930","Germany","2019","Approved","Lapieite"," ","Vymazalová A, Cabral A R, Laufek F, Ließmann W, Stanley C J, Lehmann B (2020) Roterbärite, PdCuBiSe_3_, a new mineral species from the Roter Bär mine, Harz Mountains, Germany. Mineralogy and Petrology 114, 443-451","orthorhombic","","Cu^1+ Pd^2+ Bi^3+ Se^2-","Rbä"
"Rouseite","Pb^2+^_2_Mn^2+^(As^3+^O_3_)_2_·2H_2_O","Pb_2_Mn^2+^(AsO_3_)_2_·2H_2_O","Pb Mn As O H","IMA1984-071","","3897","Sweden","1984","Approved"," "," ","Dunn P J, Peacor D R, Sturman B D, Wicks F J (1986) Rouseite, a new lead manganese arsenite from Långban, Sweden, American Mineralogist 71, 1034-1036","triclinic","1898","Pb^2+ Mn^2+ As^3+ O H","Rus"
"Routhierite","Tl^1+^Cu^1+^Hg^2+^_2_As^3+^_2_S^2-^_6_","TlCuHg_2_As_2_S_6_","Tl Cu Hg As S","IMA1973-030","","3898","France","1973","Approved","Routhierite"," ","Johan Z, Mantienne J, Picot P (1974) La routhiérite, TlHgAsS_3_, et la laffittite, AgHgAsS_3_, deux nouvelles espèces minérales, Bulletin de la Société Française de Minéralogie et de Cristallographie 97, 48-53","tetragonal","2638","Tl^1+ Cu^1+ Hg^2+ As^3+ S^2-","Rtr"
"Rouxelite","Cu^1+^_2_Hg^2+^Pb^2+^_22_Sb^3+^_28_S^2-^_64_(O,S^2-^)_2_","Cu_2_HgPb_22_Sb_28_S_64_(O,S)_2_","Cu Hg Pb Sb S O","IMA2002-062","","5211","Italy","2002","Approved"," "," ","Orlandi P, Meerschaut A, Moelo Y, Palvadeau P, Leone P (2005) Lead-antimony sulfosalts from Tuscany (Italy). VIII. Rouxelite, Cu_2_HgPb_22_Sb_28_S_64_(O,S)_2_, a new sulfosalt from Buca della Vena mine, Apuan Alps: definition and crystal structure, The Canadian Mineralogist 43, 919-933","monoclinic","260","Cu^1+ Hg^2+ Pb^2+ Sb^3+ S^2- O","Rxl"
"Roweite","Ca_2_Mn^2+^_2_B_4_O_7_(OH)_6_","Ca_2_Mn^2+^_2_B_4_O_7_(OH)_6_","Ca Mn B O H","","R130073","3900","USA","1937","Grandfathered|Approved"," "," ","Berman H, Gonyer F A (1937) Roweite, a new mineral from Franklin, New Jersey, American Mineralogist 22, 301-303","orthorhombic","1349","Ca Mn^2+ B O H","Rwe"
"Roymillerite","Pb^2+^_24_Mg_9_(Si_10_O_28_)(CO_3_)_10_(BO_3_)(SiO_4_)(OH)_13_O_5_","Pb_24_Mg_9_(Si_10_O_28_)(CO_3_)_10_(BO_3_)(SiO_4_)(OH)_13_O_5_","Pb Mg Si O C B H","IMA2016-061","","6588","Namibia","2016","Approved","Molybdophyllite"," ","Chukanov N V, Jonsson E, Aksenov S M, Britvin S N, Rastsvetaeva R K, Belakovskiy D I, Van K V (2017) Roymillerite, Pb_24_Mg_9_(Si_9_AlO_28_)(SiO_4_)(BO_3_)(CO_3_)_10_(OH)_14_O_4_, a new mineral: mineralogical characterization and crystal chemistry. Physics and Chemistry of Minerals 44, 685-699","triclinic","601","Pb^2+ Mg Si O C B H","Roy"
"Rozenite","Fe^2+^S^6+^O_4_·4H_2_O","Fe^2+^(SO_4_)·4H_2_O","Fe S O H","IMA1962-006, IMA1963 s.p.","R070187","3902","Poland","1960","Approved|Redefined","Starkeyite","ilesite","Kubisz J (1960) Rozenite - FeSO<sub>4</sub>·4H<sub>2</sub>O - a new mineral, Bulletin de L'Academie Polonaise des Sciences, Série des Sciences Géologiques et Géographiques 8, 107-113

Redefined:
Jambor J L, Traill R J (1963) On rozenite and siderotil, The Canadian Mineralogist 7, 751-763","monoclinic","2724","Fe^2+ S^6+ O H","Rzn"
"Ruarsite","Ru^3+^(AsS)^3-^","RuAsS","Ru As S","IMA1980 s.p.","","3903","China","1979","Approved"," ","arsenopyrite","Yu T, Chou H (1979) Ruarsite, a new mineral, Chinese Science Bulletin 24, 310-316","monoclinic","1850","Ru^3+ As S","Rua"
"Rucklidgeite","Pb^2+^Bi^3+^_2_Te^2-^_4_","PbBi_2_Te_4_","Pb Bi Te","IMA1975-029","","3905","Russia","1975","Approved","Tetradymite","tetradymite","Zav´yalov E N, Begizov V D (1977) Rucklidgeite, (Bi,Pb)_3_Te_4_, a new mineral from the Zod and Kochkar gold ore deposits, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 106(1), 62-68","hexagonal","2858","Pb^2+ Bi^3+ Te^2-","Ruk"
"Rudashevskyite","(Fe^2+^,Zn^2+^)S^2-^","(Fe,Zn)S","Fe Zn S","IMA2005-017","","5560","Azerbaijan (meteorite)","2005","Approved","Sphalerite","sphalerite","Britvin S N, Bogdanova A N, Boldyreva M M, Aksenova G Y (2008) Rudashevskyite, the Fe-dominant analogue of sphalerite, a new mineral: Description and crystal structure, American Mineralogist 93, 902-909","cubic","","Fe^2+ Zn^2+ S^2-","Rud"
"Rudenkoite","Sr_3_Al_3.5_Si_3.5_O_10_(OH,O)_8_Cl_2_·H_2_O","Sr_3_Al_3.5_Si_3.5_O_10_(OH,O)_8_Cl_2_·H_2_O","Sr Al Si O H Cl","IMA2003-060","R070048","5258","Russia","2003","Approved"," "," ","Chukanov N B, Dubinchuk V T, Murashko M N, Zadov A E, Karpenko V Y (2004) Rudenkoite Sr_3_Al_3.5_Si_3.5_O_10_(OH_7.5_,O_0.5_)Cl_2_·H_2_O, a new mineral from phlogopite deposits of Southern Yakutia, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 133(3), 37-41","monoclinic","","Sr Al Si O H Cl","Rd"
"Ruitenbergite","Ca_9_B_26_O_34_(OH)_24_Cl_4_·13H_2_O","Ca_9_B_26_O_34_(OH)_24_Cl_4_·13H_2_O","Ca B O H Cl","IMA1992-011","R110152","3906","Canada","1992","Approved"," "," ","Roberts A C, Stirling J A R, Grice J D, Burns P C, Roulston B V, Curtis J D, Jambor J L (1993) Pringleite and ruitenbergite, polymorphs of Ca_9_B_26_O_34_(OH)_24_Cl_4_·13H_2_O, two new mineral species from Sussex, New Brunswick, The Canadian Mineralogist 31, 795-800","monoclinic","359","Ca B O H Cl","Rtb"
"Ruizite","Ca_2_Mn^3+^_2_Si_4_O_11_(OH)_4_·2H_2_O","Ca_2_Mn^3+^_2_Si_4_O_11_(OH)_4_·2H_2_O","Ca Mn Si O H","IMA1977-007","R060930 R130787 R140132","3907","USA","1977","Approved","Ruizite"," ","Williams S A, Duggan M (1977) Ruizite, a new silicate mineral from Christmas, Arizona, Mineralogical Magazine 41, 429-432

Chemical formula revised from CaMn(SiO_3_)_2_(OH)·2H_2_O:
Hawthorne F C (1984) The crystal structure of ruizite, a sorosilicate with an [Si_4_O_13_] cluster. Tschermaks Mineralogische und Petrographische Mitteilungen 33, 135-146","monoclinic","2400","Ca Mn^3+ Si O H","Rz"
"Rumoiite","AuSn_2_","AuSn_2_","Au Sn","IMA2018-161","","6886","Japan","2019","Pending publication|Approved"," "," ","Nishio-Hamane, D. and Saito, K. (2019) Rumoiite, IMA 2018-161. CNMNC Newsletter No. 49: Mineralogical Magazine, 83, doi:10.1180/mgm.2019.35","orthorhombic","","Au Sn","Rmo"
"Rusinovite","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca_10_(Si_2_O_7_)_3_Cl_2_","Ca Si O Cl","IMA2010-072","","5911","Russia","2010","Approved","Not in a structural group"," ","Galuskin E V, Galuskina I O, Lazic B, Armbruster T, Zadov A E, Krzykawski T, Banasik K, Gazeev V M, Pertsev N N (2011) Rusinovite, Ca_10_(Si_2_O_7_)_3_Cl_2_: a new skarn mineral from the Upper Chegem caldera, Kabardino-Balkaria, Northern Caucasus, Russia, European Journal of Mineralogy 23, 837-844","orthorhombic","354","Ca Si O Cl","Rnv"
"Rustenburgite","Pt_3_Sn","Pt_3_Sn","Pt Sn","IMA1974-040","","3910","South Africa","1974","Approved","Perovskite, Auricupride","zvyagintsevite","Mihálik P, Hiemstra S A, De Villiers J P R (1975) Rustenburgite and atokite, two new platinum-group minerals from the Merensky Reef, Bushveld igneous complex, The Canadian Mineralogist 13, 146-150","cubic","2608.3","Pt Sn","Rsb"
"Rustumite","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca_10_(Si_2_O_7_)_2_(SiO_4_)(OH)_2_Cl_2_","Ca Si O H Cl","IMA1964-004","","3911","United Kingdom","1964","Approved"," "," ","Agrell S O (1965) Polythermal metamorphism of limestones at Kilchoan, Ardnamurchan, Mineralogical Magazine 34, 1-15","monoclinic","1890","Ca Si O H Cl","Rtm"
