"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Potassic-jeanlouisite","K(NaCa)(Mg_4_Ti^4+^)Si_8_O_22_O_2_","K(NaCa)(Mg_4_Ti)Si_8_O_22_O_2_","K Na Ca Mg Ti Si O","IMA2018-050","","6787","USA","2018","Approved","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Della Ventura G, Färber G (2019) Potassic-jeanlouisite from Leucite Hill, Wyoming, USA, ideally K(NaCa)(Mg_4_Ti)Si_8_O_22_O_2_: the first species of oxo amphibole in the sodium–calcium subgroup. Mineralogical Magazine 83, 587-593","monoclinic","1.1","K Na Ca Mg Ti^4+ Si O","Pjl"
"Potassic-magnesio-hastingsite","KCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","K Ca Mg Fe Si Al O H","IMA2004-027b, IMA2012 s.p.","","5469","Russia","2004","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Korinevsky V G, Korinevsky E V (2006) Potassic-magnesiohastingsite (K,Na)Ca_2_(Mg,Fe^2+^)_4_Fe^3+^,Al,Ti)[Si_6_Al_2_O_22_](OH,Cl)_2_ - the new mineral species of amphiboles, Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 135(2), 49-57

Name changed from potassic-magnesiohastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","K Ca Mg Fe^3+ Si Al O H","Pmhst"
"Potassic-pargasite","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","KCa_2_(Mg_4_Al)(Si_6_Al_2_)O_22_(OH)_2_","K Ca Mg Al Si O H","IMA1994-046, IMA2012 s.p.","","3695","Finland","1994","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Robinson G W, Grice J D, Gault R A, Lalonde A E (1997) Potassicpargasite, a new member of the amphibole group from Pargas, Turku-Pori, Finland, The Canadian Mineralogist 35, 1535-1540

Name changed from potassicpargasite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","427","K Ca Mg Al Si O H","Pprg"
"Potassic-richterite","K(NaCa)Mg_5_Si_8_O_22_(OH)_2_","K(NaCa)Mg_5_Si_8_O_22_(OH)_2_","K Na Ca Mg Si O H","IMA2017-102","","6727","Sweden","2018","Approved","Amphibole"," ","Holtstam D, Cámara F, Skogby H, Karlssom A, Langhof J (2019) Description and recognition of potassic-richterite, an amphibole supergroup mineral from the Pajsberg ore field, Värmland, Sweden. Mineralogy and Petrology 113, 7-16","monoclinic","1898","K Na Ca Mg Si O H","Prct"
"Powellite","CaMo^6+^O_4_","Ca(MoO_4_)","Ca Mo O","","R050355 R100180","3705","USA","1891","Grandfathered|Approved","Scheelite","scheelite","Melville W H (1891) Powellite - calcium molybdate: A new mineral species, The American Journal of Science 141, 138-141","tetragonal","3411","Ca Mo^6+ O","Pwl"
"Prehnite","Ca_2_Al(Si_3_Al)O_10_(OH)_2_","Ca_2_Al(Si_3_Al)O_10_(OH)_2_","Ca Al Si O H","","R040047 R050055 R050410 R130046","3707","South Africa","1789","Grandfathered|Approved","Prehnite"," ","Klaproth M H (1788) Chemische Zergliederung der Prehnits. Schriften der Gesellschaft naturforschender Freunde zu Berlin 8, 211-223","orthorhombic","2900","Ca Al Si O H","Prh"
"Proto-anthophyllite","Mg_7_Si_8_O_22_(OH)_2_","[box]Mg_2_Mg_5_Si_8_O_22_(OH)_2_","Mg Si O H","IMA2001-065, IMA2012 s.p.","","5141","Japan","2001","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Konishi H, Groy T L, Dodony I, Miyawaki R, Matsubara S, Buseck P R (2003) Crystal structure of protoanthophyllite: A new mineral from the Takese ultramafic complex, Japan, American Mineralogist 88, 1718-1723

Name changed from protoanthophyllite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","orthorhombic","","Mg Si O H","Path"
"Protoenstatite","Mg_2_Si_2_O_6_","Mg_2_Si_2_O_6_","Mg Si O","IMA2016-117","","6643","USA","2016","Approved","Pyroxene"," ","Xu H, Hill T R, Konishi H, Farfan G (2017) Protoenstatite: A new mineral in Oregon sunstones with “watermelon” colors. American Mineralogist 102, 2146-2149","orthorhombic","","Mg Si O","Pten"
"Proto-ferro-anthophyllite","Fe^2+^_7_Si_8_O_22_(OH)_2_","[box]Fe^2+^_2_Fe^2+^_5_Si_8_O_22_(OH)_2_","Fe Si O H","IMA1986-006, IMA2012 s.p.","R060053","3719","USA","1986","Approved|Redefined","Amphibole","amphibole-group 1 Mg-Fe-Mn-Li","Sueno S, Matsuura S, Gibbs G V, Boisen M B (1998) A crystal chemical study of protoanthophyllite: orthoamphiboles with the protoamphibole structure, Physics and Chemistry of Minerals 25, 366-377

Name changed from protoferro-anthophyllite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","orthorhombic","66.8","Fe^2+ Si O H","Pfath"
"Pseudobrookite","(Fe^3+^_2_Ti^4+^)O_5_","(Fe^3+^_2_Ti)O_5_","Fe Ti O","IMA1988 s.p.","R050563 R120173 R140974","3725","Romania","1878","Approved|Redefined","Pseudobrookite"," ","Koch A (1878) Neue Minerale. Pseudobrookite und Szabóit, Mineralogische und Petrographische Mittheilungen 1, 77-79

Redefined:
Bowles J F W (1988) Definition and range of composition of naturally occurring minerals with the pseudobrookite structure, American Mineralogist 73, 1377-1383","orthorhombic|tetragonal","2072","Fe^3+ Ti^4+ O","Pbrk"
"Pumpellyite-(Al)","Ca_2_Al_3_(SiO_4_)(Si_2_O_7_)(OH,O)_2_·H_2_O","Ca_2_Al_3_(Si_2_O_7_)(SiO_4_)(OH,O)_2_·H_2_O","Ca Al Si O H","IMA2005-016","R070131","5158","Belgium","2005","Approved","Pumpellyite","pumpellyite","Hatert F, Pasero M, Perchiazzi N, Theye T (2007) Pumpellyite-(Al), a new mineral from Betrix, Belgian Ardennes, European Journal of Mineralogy 19, 247-253","monoclinic","281","Ca Al Si O H","Pmp-Al"
"Pumpellyite-(Mg)","Ca_2_MgAl_2_(SiO_4_)(Si_2_O_7_)(OH)_2_·H_2_O","Ca_2_MgAl_2_(Si_2_O_7_)(SiO_4_)(OH)_2_·H_2_O","Ca Mg Al Si O H","IMA1973 s.p.","R070130 R120172","3734","USA","1925","Approved|Renamed","Pumpellyite","pumpellyite","Palache C, Vassar H E (1925) Some minerals of the Keweenawan copper deposits: pumpellyite, a new mineral; sericite; saponite, American Mineralogist 10, 412-418

Name changed from pumpellyite:
Passaglia E, Gottardi G (1973) Crystal chemistry and nomenclature of pumpellyites and julgoldites, The Canadian Mineralogist 12, 219-223","monoclinic","2679.7","Ca Mg Al Si O H","Pmp-Mg"
"Pyrite","Fe^2+^(S_2_)^2-^","FeS_2_","Fe S","","R050070 R050190 R070692 R080030 R100166","3741","unknown","0","Grandfathered|Approved","Pyrite","pyrite","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic|triclinic","4000","Fe^2+ S","Py"
"Pyrope","Mg_3_Al_2_(SiO_4_)_3_","Mg_3_Al_2_(SiO_4_)_3_","Mg Al Si O","","R040159 R050112 R050113 R050446 R060441 R060445 R060448 R070637 R080060 R100153","3748","Czech Republic","1803","Grandfathered|Approved","Garnet","garnet","Ludwig C F (1803) Sippschaft des granats. Pyrop, in Handbuch der Mineralogie nach A. G. Werner, Siegfried Lebrécht Crusius (Leipzig) 62-67","cubic","2710","Mg Al Si O","Prp"
"Qandilite","(Mg,Fe^3+^)_2_(Ti^4+^,Fe^3+^,Al)O_4_","(Mg,Fe^3+^)_2_(Ti,Fe^3+^,Al)O_4_","Mg Fe Ti Al O","IMA1980-046","","3755","Iraq","1980","Approved","Spinel","spinel","Al-Hermezi H M (1985) Qandilite, a new spinel end-member, Mg_2_TiO_4_, from the Qala-Dizeh region, NE Iraq, Mineralogical Magazine 49, 739-744","cubic|tetragonal","2038","Mg Fe^3+ Ti^4+ Al O","Qnd"
"Qingsongite","BN^3-^","BN","B N","IMA2013-030","","6191","China","2013","Approved","Sphalerite"," ","Dobrzhinetskaya L F, Wirth R, Yang J, Green H W, Hutcheon I D, Weber P K, Grew E S (2014) Qingsongite, natural cubic boron nitride: The first boron mineral from the Earth's mantle. American Mineralogist 99, 764-772","cubic","141.4","B N^3-","Qsg"
"Quadridavyne","Na_6_Ca_2_Si_6_Al_6_O_24_Cl_4_","[(Na,K)_6_Cl_2_][Ca_2_Cl_2_][(Si_6_Al_6_O_24_)]","Na K Cl Ca Si Al O","IMA1990-054","R141084","3760","Italy","1990","Approved","Cancrinite, Cancrinite-sodalite","cancrinite-sodalite-cancrinite subgroup","Bonaccorsi E, Merlino S, Orlandi P, Pasero M, Vezzalini G (1994) Quadridavyne, [(Na,K)_6_Cl_2_][Ca_2_Cl_2_][Si_6_Al_6_O_24_], a new feldspathoid mineral from Vesuvius area, European Journal of Mineralogy 6, 481-487","hexagonal","","Na Ca Si Al O Cl","Qdv"
"Quartz","SiO_2_","SiO_2_","Si O","IMA1967 s.p.","R040031 R050125 R060604 RS686899 RS631742 R100134 R110104 R110108 R150074 R150091","3763","unknown","0","Approved","Quartz"," ","Mineral name and variations have been known since antiquity and predate any formal descriptive publication. For instance:
Agricola G (1546) Book V. Quartz, in De Natura Fossilium, Froben (Basileae) 249-275","hexagonal","4330","Si O","Qz"
"Qusongite","WC","WC","W C","IMA2007-034","","5634","China","2007","Approved"," "," ","Fang Q, Bai W, Yang J, Xu X, Li G, Shi N, Xiong M, Rong H (2009) Qusongite (WC): A new mineral, American Mineralogist 94, 387-290","hexagonal","252.1","W C","Qus"
"Realgar","AsS","AsS","As S","","R060106 R060107 R100026","3803","unknown","1747","Grandfathered|Approved"," "," ","Mineral name has been known since antiquity and predates any formal descriptive publication. For example:
Wallerius J G (1747) in Mineralogia, eller Mineralriket, (Stockholm) page 214","monoclinic","2816","As S","Rlg"
"Redledgeite","Ba(Ti^4+^_6_Cr^3+^_2_)O_16_","Ba(Ti_6_Cr^3+^_2_)O_16_","Ba Ti Cr O","IMA1967 s.p.","R070714","3808","USA","1961","Approved","Coronadite","coronadite","Strunz H (1961) ""Chromrutil"" von der Red Ledge Mine ist kein Rutil. Redledgeit, Neues Jahrbuch für Mineralogie, Monatshefte 1961, 107-111

Chemical formula changed from Mg_8_Cr_12_Ti_48_Si_4_O_130_ to BaTi_6_Cr^3+^_2_O_16_·H_2_O:
Scott J D, Peatfield G R (1986) Mannardite [Ba·H_2_O](Ti_6_V^3+^_2_)O_16_, a new mineral species, and new data on redledgeite, The Canadian Mineralogist 24, 55-66

Chemical formula changed from BaTi_6_Cr^3+^_2_O_16_·H_2_O to Ba(Ti_6_Cr^3+^_2_)O_16_:
Biagioni C, Capalbo C, Pasero M (2013) Nomenclature tunings in the hollandite supergroup. European Journal of Mineralogy 25, 85-90","tetragonal","2000","Ba Ti^4+ Cr^3+ O","Red"
"Reederite-(Y)","(Na,Mn^2+^)_15_Y_2_(CO_3_)_9_(S^6+^O_3_F)Cl","(Na,Mn)_15_Y_2_(CO_3_)_9_(SO_3_F)Cl","Na Mn Y C O S F Cl","IMA1994-012","","3809","Canada","1994","Approved"," "," ","Grice J D, Gault R A, Chao G Y (1995) Reederite-(Y), a new sodium rare-earth carbonate mineral with a unique fluorosulfate anion, American Mineralogist 80, 1059-1064","hexagonal","124","Na Mn^2+ Y C O S^6+ F Cl","Rde-Y"
"Reinhardbraunsite","Ca_5_(SiO_4_)_2_(OH)_2_","Ca_5_(SiO_4_)_2_(OH)_2_","Ca Si O H","IMA1980-032","R061006","3816","Germany","1980","Approved","Humite","humite-reinhardbraunsite subgroup","Hamm H M, Hentschel G (1983) Reinhardbraunsite, Ca_5_(SiO_4_)_2_(OH,F)_2_, a new mineral - the natural equivalent of synthetic ""calcio-chondrodite"", Neues Jahrbuch für Mineralogie, Monatshefte 1983, 119-129","monoclinic|unknown","354","Ca Si O H","Rbn"
"Revdite","Na_16_Si_16_O_27_(OH)_26_·28H_2_O","Na_16_Si_16_O_27_(OH)_26_·28H_2_O","Na Si O H","IMA1979-082","","3827","Russia","1979","Approved"," "," ","Khomyakov A P, Cherepivskaya G E, Kurova T A, Vlasyuk V P (1980) Revdite, a new mineral. Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 109, 566-569","monoclinic","413.6","Na Si O H","Rev"
"Reyerite","Na_2_Ca_14_Al_2_Si_22_O_58_(OH)_8_·6H_2_O","Na_2_Ca_14_Al_2_Si_22_O_58_(OH)_8_·6H_2_O","Na Ca Al Si O H","","R060749 R060490","3828","Denmark (Greenland)","1906","Grandfathered|Approved","Gyrolite","reyerite","Cornu F, Himmelbauer A (1906) Reyerit, Tschermaks Mineralogische und Petrographische Mitteilungen 25, 519-520","hexagonal","","Na Ca Al Si O H","Rey"
"Rhabdophane-(Y)","YPO_4_·H_2_O","Y(PO_4_)·H_2_O","Y P O H","IMA2011-031","","5959","Japan","2011","Approved","Rhabdophane"," ","Takai Y, Uehara S (2012) Rabdophane-(Y), YPO_4_·H_2_O, a new mineral in alkali olivine basalt from Hinodematsu, Genkai-cho, Saga Prefecture, Japan, Journal of Mineralogical and Petrological Sciences 107, 110-113","hexagonal","","Y P O H","Rha-Y"
"Rhodesite","K_2_Ca_2_Si_8_O_19_·5H_2_O","KHCa_2_Si_8_O_19_·5H_2_O","K H Ca Si O","","","3833","South Africa","1957","Grandfathered|Approved","Rhodesite"," ","Mountain E D (1957) Rhodesite, a new mineral from the Bultfontein mine, Kimberley, Mineralogical Magazine 31, 607-610","orthorhombic","190","K Ca Si O H","Rod"
"Rhodplumsite","Rh_3_Pb_2_S_2_","Rh_3_Pb_2_S_2_","Rh Pb S","IMA1982-043","","3839","Russia","1982","Approved"," "," ","Genkin A D, Vyal'sov L N, Evstigneeva T L, Laputina I P, Basova G V (1983) Rhodplumsite, Rh_3_Pb_2_S_2_, a new sulfide of rhodium and lead, Mineralogiceskij Zhurnal 5, 87-91","hexagonal","","Rh Pb S","Rhp"
"Rhönite","Ca_4_(Mg_8_Fe^3+^_2_Ti^4+^_2_)O_4_[Si_6_Al_6_O_36_]","Ca_4_[Mg_8_Fe^3+^_2_Ti_2_]O_4_[Si_6_Al_6_O_36_]","Ca Mg Fe Ti O Si Al","IMA2007 s.p.","R060316","3841","Germany","1907","Approved|Renamed","Sapphirine","aenigmatite","Soellner J (1907) Ueber Rhönit, ein neues änigmatitähnliches Mineral und über das Vorkommen und die Verbreitung desselben in basaltischen Gesteinen. Neues Jahrbuch für Mineralogie, Geologie und Palaontologie 24, 475-547

Chemical formula established:
Grew E S, Hålenius U, Pasero M, Barbier J (2008) Recommended nomenclature for the sapphirine and surinamite group (sapphirine supergroup), Mineralogical Magazine 72, 839-876","triclinic","4568.5","Ca Mg Fe^3+ Ti^4+ O Si Al","Rhö"
"Richterite","Na(CaNa)Mg_5_Si_8_O_22_(OH)_2_","Na(NaCa)Mg_5_Si_8_O_22_(OH)_2_","Na Ca Mg Si O H","IMA2012 s.p.","R050414 R060043 R060471 R100069","3846","Sweden","1865","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Breithaupt A (1865) Mineralogische studien. 25. Richterit, Berg- und Huttenmannische Zeitung 24, 364-364

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","4620","Na Ca Mg Si O H","Rct"
"Rosickýite","S","S","S","","","3889","Czech Republic","1931","Grandfathered|Approved"," "," ","Sekanina J (1931) Rosickýit, die natürliche γ-schwefelmodifikation, Zeitschrift für Kristallographie 80, 174-189","monoclinic","405","S","Rký"
"Rouvilleite","Na_3_CaMn^2+^(CO_3_)_3_F","Na_3_CaMn^2+^(CO_3_)_3_F","Na Ca Mn C O F","IMA1989-050","","3899","Canada","1989","Approved"," "," ","McDonald A M, Chao G Y, Ramik R A (1991) Rouvilleite, a new sodium calcium fluorocarbonate mineral from Mont Saint-Hilaire, Quebec, The Canadian Mineralogist 29, 107-111","monoclinic","363","Na Ca Mn^2+ C O F","Rvl"
"Rutile","Ti^4+^O_2_","TiO_2_","Ti O","","R040049 R050031 R050417 R060493 R060745 R110109 R120008","3916","Spain","1800","Grandfathered|Approved","Rutile","rutile","Known previously, but named rutile by Werner:
Lampadius W A (1800) Noch ein Paar Bemertungen über den Uran- und Titangehalt einiger Fossilien. Der rothe schörl (Rutil, nach herrn Bergrath Werner), in Sammlung practisch-chemischer Abhandlungen und vermischter Bemerkungen, Volume 3, Walther (Dresden)","tetragonal","4620","Ti^4+ O","Rt"
"Sacrofanite","(Na_61_K_19_Ca_32_)(Si_84_Al_84_O_336_)(S^6+^O_4_)_26_Cl_2_F_6_·2H_2_O","(Na_61_K_19_Ca_32_)_Σ=112_(Si_84_Al_84_O_336_)(SO_4_)_26_Cl_2_F_6_·2H_2_O","Na K Ca Si Al O S Cl F H","IMA1979-058","","3923","Italy","1979","Approved","Cancrinite-sodalite","cancrinite-sodalite","Burragato F, Parodi G C, Zanazzi P F (1980) Sacrofanite - a new mineral of the cancrinite group, Neues Jahrbuch für Mineralogie, Abhandlungen 140, 102-110","hexagonal","381.5","Na K Ca Si Al O S^6+ Cl F H","Scf"
"Sanidine","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","","R060313","3947","Germany","1808","Grandfathered|Approved","Feldspar","feldspar","Nöggerath J J (1808) Sanidin, in Mineralogische Studien über die Gebirge am Niederrhein, Johann Christian Hermann (Frankfurt) 24-39","monoclinic","3131.13","K Al Si O","Sa"
"Sbacchiite","Ca_2_AlF_7_","Ca_2_AlF_7_","Ca Al F","IMA2017-097","","6721","Italy","2018","Approved","Not in a structural group"," ","Campostrini I, Demartin F, Russo M (2019) Sbacchiite, Ca_2_AlF_7_, a new fumarolic mineral from the Vesuvius volcano, Napoli, Italy. European Journal of Mineralogy 31, 153-158","orthorhombic","0.4","Ca Al F","Scc"
"Scolecite","Ca(Si_3_Al_2_)O_10_·3H_2_O","Ca(Si_3_Al_2_)O_10_·3H_2_O","Ca Si Al O H","","R040111 R050083","4013","Iceland","1813","Approved","Natrolite","zeolite","Originally named skolezit:
Gehlen A F, Fuchs J N (1813) Ueber Werner's zeolith, Hauy's mesotype und stilbite, Journal für Chemie und Physik 8, 353-366","monoclinic","2060","Ca Si Al O H","Slc"
"Shcherbakovite","K_2_NaTi^4+^_2_(Si_4_O_12_)O(OH)","K_2_NaTi_2_O(OH)Si_4_O_12_","K Na Ti O H Si","","R080078","4057","Russia","1954","Grandfathered|Approved","Batisite"," ","Es'kova E M, Kazakova M E (1954) Shcherbakovite - a new mineral, Doklady Akademii Nauk SSSR 99, 837-840","orthorhombic","2038","K Na Ti^4+ Si O H","Sbk"
"Shortite","Na_2_Ca_2_(CO_3_)_3_","Na_2_Ca_2_(CO_3_)_3_","Na Ca C O","","R040184 R050248","4066","USA","1939","Grandfathered|Approved"," "," ","Fahey J J (1939) Shortite, a new carbonate of sodium and calcium, American Mineralogist 24, 514-518","orthorhombic","1141","Na Ca C O","Sot"
"Shuiskite-(Cr)","Ca_2_Cr^3+^Cr^3+^_2_[SiO_4_][Si_2_O_6_(OH)](OH)_2_O","Ca_2_CrCr_2_[SiO_4_][Si_2_O_6_(OH)](OH)_2_O","Ca Cr Si O H","IMA2019-117","","7001","Russia","2020","Pending publication|Approved","Pumpellyite"," ","Lykova, I., Varlamov, D.A., Chukanov, N.V., Pekov, I.V., Belakovskiy, D.I., Ivanov, O.K., Zubkova, N.V. and Britvin, S.N. (2020) Shuiskite-(Cr), IMA 2019-117. CNMNC Newsletter No. 54; Mineralogical Magazine, 84, https://doi.org/10.1180/mgm.2020.21","monoclinic","","Ca Cr^3+ Si O H","Sui-Cr"
"Shuiskite-(Mg)","Ca_2_MgCr^3+^_2_(SiO_4_)(Si_2_O_7_)(OH)_2_·H_2_O","Ca_2_MgCr_2_(Si_2_O_7_)(SiO_4_)(OH)_2_·H_2_O","Ca Mg Cr Si O H","IMA1980-061","R070109","4068","Russia","1980","Approved|Renamed","Pumpellyite","pumpellyite","Ivanov O K, Arkhangel´skaya V A, Miroshnikova L O, Shilova T A (1981) Shuiskite, the chromium analogue of pumpellyite, from the Bisersk deposit, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 110(4), 508-512

Name changed from shuiskite:
Miyawaki R, Hatert F, Pasero M, Mills S J (2020) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 54. Mineralogical Magazine 84, 359-365","monoclinic","","Ca Mg Cr^3+ Si O H","Sui-Mg"
"Siderophyllite","KFe^2+^_2_Al(Si_2_Al_2_)O_10_(OH)_2_","KFe^2+^_2_Al(Si_2_Al_2_)O_10_(OH)_2_","K Fe Al Si O H","","","4075","USA","1881","Approved","Mica","mica-true micas","Lewis H C (1881) On siderophyllite - a new mineral, Proceedings of the Academy of Natural Sciences of Philadelphia 32, 254-255","monoclinic|hexagonal","2906","K Fe^2+ Al Si O H","Sid"
"Silinaite","NaLiSi_2_O_5_·2H_2_O","NaLiSi_2_O_5_·2H_2_O","Na Li Si O H","IMA1990-028","","4086","Canada","1990","Approved"," "," ","Chao G Y, Grice J D, Gault R A (1991) Silinaite, a new sodium lithium silicate hydrate mineral from Mont Saint-Hilaire, Quebec, The Canadian Mineralogist 29, 359-362","monoclinic","124","Na Li Si O H","Sln"
"Sodalite","Na_4_Si_3_Al_3_O_12_Cl","Na_4_(Si_3_Al_3_)O_12_Cl","Na Si Al O Cl","","R040141 R060355 R060354 R060416 R060405 R060435 R060436","4121","Denmark (Greenland)","1811","Grandfathered|Approved","Cancrinite-sodalite, Sodalite","cancrinite-sodalite-sodalite subgroup","Thomson T (1812) A chemical analysis of sodalite, a new mineral from Greenland, Transactions of the Royal Society of Edinburgh 6, 387-395","cubic","4568.5","Na Si Al O Cl","Sdl"
"Spinel","MgAl_2_O_4_","MgAl_2_O_4_","Mg Al O","","R050184 R050259 R050411 R050392 R060798 R060799 R070013 RS549903 RS886298 R100133 R110101 R120116","4160","unknown","0","Grandfathered|Approved","Spinel","spinel","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic","4700","Mg Al O","Spl"
"Stellerite","Ca_4_(Si_28_Al_8_)O_72_·28H_2_O","Ca_4_(Si_28_Al_8_)O_72_·28H_2_O","Ca Si Al O H","","R040174 R060483 R070535","4180","Russia","1909","Approved","Stilbite","zeolite","Morozewicz J (1909) Über stellerit, ein neues zeolithmineral, Bulletin International de l'Académie des Sciences de Cracovie, 344-359","orthorhombic|monoclinic","2500","Ca Si Al O H","Ste"
"Stilbite-Ca","NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O","NaCa_4_(Si_27_Al_9_)O_72_·28H_2_O","Na Ca Si Al O H","","R050012 R050106","4203","Iceland / Germany / France / Norway","1801","Approved","Stilbite","zeolite-stilbite series","Haüy R J (1801) Stilbite, Traité de minéralogie 3, 161-166

Name changed from stilbite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic|orthorhombic","2816","Na Ca Si Al O H","Stb-Ca"
"Stilbite-Na","Na_9_(Si_27_Al_9_)O_72_·28H_2_O","Na_9_(Si_27_Al_9_)O_72_·28H_2_O","Na Si Al O H","","","4204","Italy","1997","Approved","Stilbite","zeolite-stilbite series","Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic","541","Na Si Al O H","Stb-Na"
"Stistaite","SnSb","SnSb","Sn Sb","IMA1969-039","","4210","Uzbekistan","1969","Approved","Rocksalt"," ","Nikolaeva E P, Grigorenko V A, Gatarkina S D, Tsypkina P E (1970) New natural intermetallic compounds of tin, antimony, and copper, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 99(1), 68-70","hexagonal|cubic","2038","Sn Sb","Sst"
"Stoppaniite","Fe^3+^_2_Be_3_Si_6_O_18_·H_2_O","Fe^3+^_2_Be_3_Si_6_O_18_·H_2_O","Fe Be Si O H","IMA1996-008","","4214","Italy","1996","Approved","Beryl","beryl","Ferraris G, Prencipe M, Rossi P (1998) Stoppaniite, a new member of the beryl group: crystal structure and crystal-chemical implications, European Journal of Mineralogy 10, 491-496","hexagonal","1","Fe^3+ Be Si O H","Spp"
"Strontiojoaquinite","(Na,Fe^2+^)_2_Ba_2_Sr_2_Ti^4+^_2_(SiO_3_)_8_(O,OH)_2_·H_2_O","(Na,Fe)_2_Ba_2_Sr_2_Ti_2_(SiO_3_)_8_(O,OH)_2_·H_2_O","Na Fe Ba Sr Ti Si O H","","R060331 R070084","4232","USA","1979","Approved|Redefined","Joaquinite","joaquinite","Wise W S (1982) Strontiojoaquinite and bario-orthojoaquinite: two new members of the joaquinite group, American Mineralogist 67, 809-816","orthorhombic","5.3","Na Fe^2+ Ba Sr Ti^4+ Si O H","Sjq"
"Tacharanite","Ca_12_Al_2_Si_18_O_33_(OH)_36_","Ca_12_Al_2_Si_18_O_33_(OH)_36_","Ca Al Si O H","","","4292","United Kingdom","1961","Grandfathered|Approved"," "," ","Sweet J M, Bothwell D I, Williams D L (1961) Tacharanite and other hydrated calcium silicates from Portree, Isle of Skye, Mineralogical Magazine 32, 745-753

Chemical formula redefined:
Cliff G, Gard J A, Lorimer G W, Taylor H F W (1975) Tacharanite, Mineralogical Magazine 40, 113-126","monoclinic","500","Ca Al Si O H","Tch"
"Talc","Mg_3_Si_4_O_10_(OH)_2_","Mg_3_Si_4_O_10_(OH)_2_","Mg Si O H","","R040137 R050087 R050058","4304","unknown","0","Grandfathered|Approved","Clay, Talc","talc","Mineral name has been known since antiquity and predates any formal descriptive publication. For instance, it is mentioned in:
Agricola G (1546) Talk, in De Ortu & Causis Subterraneorum Lib. V, Froben (Basileae) 480-480","triclinic|monoclinic","4000","Mg Si O H","Tlc"
