"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Poirierite","Mg_2_SiO_4_","Mg_2_SiO_4_","Mg Si O","IMA2018-026b","","6995","China (meteorite) / Australia (meteorite) / USA (meteorite)","2020","Approved"," "," ","Tomioka N, Bindi L, Okuchi T, Miyahara M, Iitaka T, Li Z, Kawatsu T, Xie X, Purevjav N, Tani R, Kodama Y (2021) Poirierite, a dense metastable polymorph of magnesium iron silicate in shocked meteorites. Communications Earth & Environment 2, 16","orthorhombic","","Mg Si O","Poi"
"Powellite","CaMo^6+^O_4_","Ca(MoO_4_)","Ca Mo O","","R050355 R100180","3705","USA","1891","Grandfathered|Approved","Scheelite","scheelite","Melville W H (1891) Powellite - calcium molybdate: A new mineral species, The American Journal of Science 141, 138-141","tetragonal","3411","Ca Mo^6+ O","Pwl"
"Proxidecagonite","Al_34_Ni_9_Fe_2_","Al_34_Ni_9_Fe_2_","Al Ni Fe","IMA2018-038","","6762","Russia (meteorite)","2018","Approved"," "," ","Bindi L, Pham J, Steinhardt P J (2018) Previously unknown quasicrystal periodic approximant found in space. Scientific Reports 8, 16271","orthorhombic","","Al Ni Fe","Pdec"
"Pyrite","Fe^2+^(S_2_)^2-^","FeS_2_","Fe S","","R050070 R050190 R070692 R080030 R100166","3741","unknown","0","Grandfathered|Approved","Pyrite","pyrite","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic|triclinic","4000","Fe^2+ S","Py"
"Pyrophanite","Mn^2+^Ti^4+^O_3_","Mn^2+^TiO_3_","Mn Ti O","","R070211","3749","Sweden","1890","Grandfathered|Approved","Corundum","ilmenite","Hamberg A (1890) Mineralogische studien. 10. Über pyrophanit, eine mit dem titaneisen isomorphe verbindung der zusammensetzung MnTiO3, von Harstigen, Geologiska Föreningens i Stockholm Förhandlingar 12, 567-637","hexagonal","2700","Mn^2+ Ti^4+ O","Pph"
"Pyrrhotite","Fe^2+^_5_Fe^3+^_2_S^2-^_8_","Fe_7_S_8_","Fe S","","R060440 R061127","3754","Japan","1835","Grandfathered|Approved","Nickeline"," ","Breithaupt A (1835) Ueber das verhältniss der formen zu den mischungen krystallisirter körper, Journal für Praktische Chemie 4, 249-271","monoclinic|hexagonal, orthorhombic","4700","Fe^2+ Fe^3+ S^2-","Pyh"
"Quartz","SiO_2_","SiO_2_","Si O","IMA1967 s.p.","R040031 R050125 R060604 RS686899 RS631742 R100134 R110104 R110108 R150074 R150091","3763","unknown","0","Approved","Quartz"," ","Mineral name and variations have been known since antiquity and predate any formal descriptive publication. For instance:
Agricola G (1546) Book V. Quartz, in De Natura Fossilium, Froben (Basileae) 249-275","hexagonal","4330","Si O","Qz"
"Rhodochrosite","Mn^2+^CO_3_","Mn(CO_3_)","Mn C O","IMA1962 s.p.","R040133 R050019 R050116 R100002 R100162","3836","Romania","1813","Approved","Calcite","calcite","Hausmann J F L (1813) Rhodochrosit, in Handbuch der Mineralogie, Volume 3, (Göttingen) 1081-1082","hexagonal","3411","Mn^2+ C O","Rds"
"Ringwoodite","Mg_2_SiO_4_","SiMg_2_O_4_","Si Mg O","IMA1968-036","R070079 R090003","3850","Australia","1968","Approved","Spinel"," ","Binns R A, Davis R J, Reed S J B (1969) Ringwoodite, natural (Mg,Fe)_2_SiO_4_ spinel in the Tenham meteorite, Nature 221, 943-944","cubic","536.5","Mg Si O","Rwd"
"Roaldite","(Fe,Ni)_4_N","(Fe,Ni)_4_N","Fe Ni N","IMA1980-079","","3857","Australia","1980","Approved"," "," ","Buchwald V F, Nielsen H P (1981) Roaldite, a new nitride in iron meteorites, Lunar and Planetary Science 12, 112-114","cubic","4620","Fe Ni N","Roa"
"Roedderite","KNaMg_2_(Mg_3_Si_12_)O_30_","KNaMg_2_(Mg_3_Si_12_)O_30_","K Na Mg Si O","IMA1965-023","R141093","3864","Azerbaijan","1965","Approved","Milarite","milarite","Fuchs L H, Frondel C, Klein C (1966) Roedderite, a new mineral from the Indarch Meteorite, American Mineralogist 51, 949-955","hexagonal","4620","K Na Mg Si O","Rdr"
"Rudashevskyite","(Fe^2+^,Zn^2+^)S^2-^","(Fe,Zn)S","Fe Zn S","IMA2005-017","","5560","Azerbaijan (meteorite)","2005","Approved","Sphalerite","sphalerite","Britvin S N, Bogdanova A N, Boldyreva M M, Aksenova G Y (2008) Rudashevskyite, the Fe-dominant analogue of sphalerite, a new mineral: Description and crystal structure, American Mineralogist 93, 902-909","cubic","","Fe^2+ Zn^2+ S^2-","Rud"
"Rutile","Ti^4+^O_2_","TiO_2_","Ti O","","R040049 R050031 R050417 R060493 R060745 R110109 R120008","3916","Spain","1800","Grandfathered|Approved","Rutile","rutile","Known previously, but named rutile by Werner:
Lampadius W A (1800) Noch ein Paar Bemertungen über den Uran- und Titangehalt einiger Fossilien. Der rothe schörl (Rutil, nach herrn Bergrath Werner), in Sammlung practisch-chemischer Abhandlungen und vermischter Bemerkungen, Volume 3, Walther (Dresden)","tetragonal","4620","Ti^4+ O","Rt"
"Sanidine","KAlSi_3_O_8_","K(AlSi_3_O_8_)","K Al Si O","","R060313","3947","Germany","1808","Grandfathered|Approved","Feldspar","feldspar","Nöggerath J J (1808) Sanidin, in Mineralogische Studien über die Gebirge am Niederrhein, Johann Christian Hermann (Frankfurt) 24-39","monoclinic","3131.13","K Al Si O","Sa"
"Saponite","(Ca,Na)_0.3_(Mg,Fe^2+^)_3_(Si,Al)_4_O_10_(OH)_2_·4H_2_O","(Ca,Na)_0.3_(Mg,Fe)_3_(Si,Al)_4_O_10_(OH)_2_·4H_2_O","Ca Na Mg Fe Si Al O H","","","3955","United Kingdom","1840","Grandfathered|Approved","Clay, Smectite-vermiculite","smectite","Svanberg L F (1842) Saponit och Rosit, tvenne nya mineralier, Kongliga Svenska Vetenskaps-Akademiens Handlingar 1842, 153-165","","3200","Ca Na Mg Fe^2+ Si Al O H","Sap"
"Sarcopside","Fe^2+^_3_(PO_4_)_2_","Fe^2+^_3_(PO_4_)_2_","Fe P O","","R070553","3958","Poland","1868","Grandfathered|Approved","Olivine-Sarcopside"," ","Websky M (1868) Ueber Sarkopsid und Kochelit, zwei neue Minerale aus Schlesien, Zeitschrift der Deutschen Geologischen Gesellschaft 20, 245-257","monoclinic","1925","Fe^2+ P O","Sar"
"Schöllhornite","Na_0.3_CrS_2_·H_2_O","Na_0.3_CrS_2_·H_2_O","Na Cr S H O","IMA1984-043","","3996","USA (meteorite)","1984","Approved"," "," ","Okada A, Keil K, Leonard B F, Hutcheon I D (1985) Schöllhornite, Na_0.3_(H_2_O)_1_[CrS_2_], a new mineral in the Norton County enstatite achondrite, American Mineralogist 70, 638-643","hexagonal","","Na Cr S H O","Slh"
"Schreibersite","(Fe,Ni,Cr)_3_P","(Fe,Ni)_3_P","Fe Ni P","","R070239","4001","Chile","1848","Grandfathered|Approved"," "," ","Haidinger W (1848) Versammlung, am 16. Juli, Berichte Über die Mittheilungen von Freunden der Naturwissenschaften in Wien 3, 65-83","tetragonal","4700","Fe Ni Cr P","Scb"
"Schwertmannite","Fe^3+^_16_O_16_(OH)_9.6_(S^6+^O_4_)_3.2_·10H_2_O","Fe^3+^_16_O_16_(OH)_9.6_(SO_4_)_3.2_·10H_2_O","Fe O H S","IMA1990-006","","4011","Finland","1990","Approved","Coronadite"," ","Bigham J M, Carlson L, Murad E (1994) Schwertmannite, a new iron oxyhydroxy-sulphate from Pyhäsalmi, Finland, and other localities, Mineralogical Magazine 58, 641-648","triclinic","2500","Fe^3+ O H S^6+","Swm"
"Seifertite","SiO_2_","SiO_2_","Si O","IMA2004-010","","5190","India (meteorite)","2004","Approved"," "," ","El Goresy A, Dera P, Sharp T G, Prewitt C T, Chen M, Dubrovinsky L, Wopenka B, Boctor N Z, Hemley R J (2008) Seifertite, a dense orthorhombic polymorph of silica from the Martian meteorites Shergotty and Zagami, European Journal of Mineralogy 20, 523-528","orthorhombic","","Si O","Sft"
"Shenzhuangite","Ni^2+^Fe^2+^S^2-^_2_","NiFeS_2_","Ni Fe S","IMA2017-018","","6659","China (meteorite)","2017","Approved","Chalcopyrite"," ","Bindi L, Xie X (2018) Shenzhuangite, NiFeS_2_, the Ni-analogue of chalcopyrite from the Suizhou L6 chondrite. European Journal of Mineralogy 30, 165-169","tetragonal","","Ni^2+ Fe^2+ S^2-","Szh"
"Sinoite","Si_2_N_2_O","Si_2_N_2_O","Si N O","","R130011","4103","Pakistan","1964","Approved"," "," ","Andersen C A, Keil K, Mason B (1964) Silicon oxynitride, Science 146, 256-257","orthorhombic","2742","Si N O","Sno"
"Smythite","(Fe,Ni)_3-3.3_S_4_","(Fe,Ni)_3+x_S_4_ (x ≈ 0-0.3)","Fe Ni S","","","4117","USA","1956","Grandfathered|Approved"," "," ","Erd R C, Evans H T (1956) The compound Fe_3_S_4_ (smythite) found in nature, Journal of the American Chemical Society 78, 2017-2017","hexagonal","2749.9","Fe Ni S","Syt"
"Sperrylite","PtAs_2_","PtAs_2_","Pt As","","R070214","4152","USA","1889","Grandfathered|Approved","Pyrite","pyrite","Wells H L (1889) Sperrylite, a new mineral, American Journal of Science 137, 67-70","cubic","3640","Pt As","Spy"
"Sphalerite","Zn^2+^S^2-^","ZnS","Zn S","","R040136 R050005 R050140 R050237 R060005 R060636 R100145","4158","unknown","1847","Approved","Sphalerite","sphalerite","Glocker E F (1847) Ordo IV. Cinnabaritae. IV. Cinnabaritae sphaleritoidei. 12. Sphalerites, in Generum et Specierum Mineralium, Secundum Ordines Naturales Digestorum Synopsis, Apud Eduardum Anton 13-18","cubic","4620","Zn^2+ S^2-","Sp"
"Spinel","MgAl_2_O_4_","MgAl_2_O_4_","Mg Al O","","R050184 R050259 R050411 R050392 R060798 R060799 R070013 RS549903 RS886298 R100133 R110101 R120116","4160","unknown","0","Grandfathered|Approved","Spinel","spinel","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic","4700","Mg Al O","Spl"
"Spionkopite","Cu_1.32_S","Cu_39_S_28_","Cu S","IMA1978-023","","4161","Canada","1978","Approved"," "," ","Goble R J (1980) Copper sulfides from Alberta: yarrowite Cu_9_S_8_ and spionkopite Cu_39_S_28_, The Canadian Mineralogist 18, 511-518","","2742","Cu S","Spi"
"Stanfieldite","Ca_4_Mg_5_(PO_4_)_6_","Ca_4_Mg_5_(PO_4_)_6_","Ca Mg P O","IMA1966-045","","4171","USA","1966","Approved"," "," ","Fuchs L H (1967) Stanfieldite: A new phosphate mineral from stony-iron meteorites, Science 158, 910-911","monoclinic","","Ca Mg P O","Stf"
"Steinhardtite","Al","Al","Al","IMA2014-036","","6314","Russia (meteorite)","2014","Approved","Iron"," ","Bindi L, Yao N, Lin C, Hollister L S, MacPherson G J, Poirier G R, Andronicos C L, Distler V V, Eddy M P, Kostin A, Kryachko V, Steinhardt W M, Yudovskaya M (2014) Steinhardtite, a new body-centered-cubic allotropic form of aluminum from the Khatyrka CV3 carbonaceous chondrite. American Mineralogist 99, 2433-2436","cubic","","Al","Shd"
"Stishovite","SiO_2_","SiO_2_","Si O","","R070183 R080042","4209","USA","1962","Approved","Rutile","rutile","Chao E C T, Fahey J J, Littler J, Milton D J (1962) Stishovite, SiO_2_, a very high pressure new mineral from Meteor Crater, Arizona, Journal of Geophysical Research 67, 419-421","tetragonal","","Si O","Sti"
"Stöfflerite","CaAl_2_Si_2_O_8_","CaAl_2_Si_2_O_8_","Ca Al Si O","IMA2017-062","","6694","Morocco (meteorite)","2017","Approved","Coronadite"," ","Tschauner O, Ma C, Spray J G, Greenberg E, Prakapenka V B (2021) Stöfflerite, (Ca,Na)(Si,Al)_4_O_8_ in the hollandite structure: A new high-pressure polymorph of anorthite from martian meteorite NWA 856. American Mineralogist 106, 650-655","tetragonal","","Ca Al Si O","Sff"
"Stolperite","AlCu","AlCu","Al Cu","IMA2016-033","","6559","Russia (meteorite)","2016","Approved","Iron"," ","Ma C, Lin C, Bindi L, Steinhardt P J (2017) Hollisterite (Al_3_Fe), kryachkoite (Al,Cu)_6_(Fe,Cu), and stolperite (AlCu): Three new minerals from the Khatyrka CV3 carbonaceous chondrite. American Mineralogist 102, 690-693","cubic","","Al Cu","Slp"
"Suessite","Fe_3_Si","Fe_3_Si","Fe Si","IMA1979-056","","4249","Australia (meteorite)","1979","Approved"," "," ","Keil K, Berkley J L, Fuchs L H (1980) Suessite, Fe_3_Si, a new mineral in the North Haig ureilite, Meteoritics 15, 312-313","cubic","536.5","Fe Si","Sss"
"Sylvite","KCl","KCl","K Cl","","R050166","4280","Italy","1823","Grandfathered|Approved","Rocksalt","halite","Described, but not given a name:
Smithson J (1823) A discovery of chloride of potassium in the Earth, The Annals of Philosophy 6, 258-259

Beudant F S (1832) Sylvine, muriate de potasse, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 511-511","cubic","2605","K Cl","Syl"
"Taenite","(Fe,Ni)","(Ni,Fe)","Ni Fe","","","4296","New Zealand ?","1861","Grandfathered|Approved"," ","iron","Reichenbach (1861) Ueber die näheren Bestandtheile des Meteoreisens, Annalen der Physik und Chemie 114, 250-263","cubic","4620","Fe Ni","Tae"
"Talc","Mg_3_Si_4_O_10_(OH)_2_","Mg_3_Si_4_O_10_(OH)_2_","Mg Si O H","","R040137 R050087 R050058","4304","unknown","0","Grandfathered|Approved","Clay, Talc","talc","Mineral name has been known since antiquity and predates any formal descriptive publication. For instance, it is mentioned in:
Agricola G (1546) Talk, in De Ortu & Causis Subterraneorum Lib. V, Froben (Basileae) 480-480","triclinic|monoclinic","4000","Mg Si O H","Tlc"
"Tetrataenite","FeNi","FeNi","Fe Ni","IMA1979-076","R140822","4363","USA (meteorite)","1979","Approved"," "," ","Clarke R S, Scott E R D (1980) Tetrataenite- ordered FeNi, a new mineral in meteorites, American Mineralogist 65, 624-630","tetragonal|monoclinic","4620","Fe Ni","Ttae"
"Tissintite","(Ca,Na,[box])AlSi_2_O_6_","(Ca,Na,[box])AlSi_2_O_6_","Ca Na Al Si O","IMA2013-027","","6188","Morocco (meteorite)","2013","Approved","Pyroxene"," ","Ma C, Tschauner O, Beckett J R, Liu Y, Rossman G R, Zhuravlev K, Prakapenka V, Dera P, Taylor L A (2015) Tissintite, (Ca,Na,[box])AlSi_2_O_6_, a highly-defective, shock-induced, high-pressure clinopyroxene in the Tissint martian meteorite. Earth and Planetary Science Letters 422, 194-205","monoclinic","","Ca Na Al Si O","Tss"
"Tochilinite","6(Fe^2+^_0.9_S^2-^)·5[(Mg,Fe^2+^)(OH)_2_]","6(Fe_0.9_S)·5[(Mg,Fe)(OH)_2_]","Fe S Mg O H","IMA1971-002","R060887","4419","Russia","1971","Approved","Tochilinite"," ","Organova N I, Genkin A D, Drits V A, Molotkov S P, Kuz'mina O V, Dmitrik A L (1971) Tochilinite, a new sulfide-hydroxide of iron and magnesium, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 100, issue 4, 477-487","triclinic","4700","Fe^2+ S^2- Mg O H","Thi"
"Tranquillityite","Fe^2+^_8_Ti^4+^_3_Zr^4+^_2_Si_3_O_24_","Fe^2+^_8_Ti_3_Zr_2_Si_3_O_24_","Fe Ti Zr Si O","IMA1971-013","","4437","Moon","1971","Approved","Braunite"," ","Lovering J F, Wark D A, Reid A F, Ware N G, Keil K, Prinz M, Bunch T E, El Goresy A, Ramdohr P, Brown G M, Peckett A, Phillips R, Cameron E N, Douglas J A V, Plant A G (1971) Tranquillityite: a new silicate mineral from Apollo 11 and Apollo 12 basaltic rocks, Proceedings of the Second Lunar Science Conference 1, 39-45","hexagonal","","Fe^2+ Ti^4+ Zr^4+ Si O","Trq"
"Transjordanite","Ni_2_P","Ni_2_P","Ni P","IMA2013-106","","6265","Jordan / Israel","2013","Approved","Barringerite"," ","Britvin S N, Murashko M N, Vapnik Y, Polekhovsky Y S, Krivovichev S V, Krzhizhanovskaya M G, Vereshchagin O S, Shilovskikh V V, Vlasenko N S (2020) Transjordanite, Ni_2_P, a new terrestrial and meteoritic phosphide, and natural solid solutions barringerite-transjordanite (hexagonal Fe_2_P–Ni_2_P). American Mineralogist 105, 428-436","hexagonal","16","Ni P","Tjrd"
"Tridymite","SiO_2_","SiO_2_","Si O","","R040143 R090042 R090063 R160073","4445","Mexico","1868","Grandfathered|Approved","Tridymite"," ","vom Rath G (1868) Ueber den Tridymit, eine neue krystallisirte Modification der Kieselsäure, Annalen der Physik und Chemie 135, 437-454","monoclinic|triclinic, orthorhombic","3131.13","Si O","Trd"
"Troilite","Fe^2+^S^2-^","FeS","Fe S","","R070242 R070213","4460","Italy (meteorite)","1863","Grandfathered|Approved"," "," ","Haidinger M W (1863) Der Meteorit von Albareto im k. k. Hof-Mineraliencabinet, vom Jahre 1766, und der Troilit, Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften 47, 283-298","hexagonal","4700","Fe^2+ S^2-","Tro"
"Tsangpoite","Ca_5_(P^5+^O_4_)_2_(SiO_4_)","Ca_5_(PO_4_)_2_(SiO_4_)","Ca P O Si","IMA2014-110","","6414","Argentina","2014","Approved"," "," ","Hwang S L, Shen P, Chu H T, Yui T F, Varela M E, Iizuka Y (2019) New minerals tsangpoite Ca_5_(PO_4_)_2_(SiO_4_) and matyhite Ca_9_(Ca_0.5_[box]_0.5_)Fe(PO_4_)_7_ from the D'Orbigny angrite. Mineralogical Magazine 83, 293-313","hexagonal","","Ca P^5+ O Si","Tpo"
"Tschaunerite","(Fe^2+^)(Fe^2+^Ti^4+^)O_4_","(Fe^2+^)(Fe^2+^Ti^4+^)O_4_","Fe Ti O","IMA2017-032a","","6835","India (meteorite)","2018","Pending publication|Approved"," "," ","Ma, C. and Prakapenka, V. (2018) Tschaunerite, IMA 2017-032a. CNMNC Newsletter No. 46, December 2018, page 1378; Mineralogical Magazine, 82, 1369–1379","orthorhombic","","Fe^2+ Ti^4+ O","Tsc"
"Tschermakite","[box]Ca_2_(Mg_3_Al_2_)Si_6_Al_2_O_22_(OH)_2_","[box]Ca_2_(Mg_3_Al_2_)(Si_6_Al_2_)O_22_(OH)_2_","Ca Mg Al Si O H","","","4466","unknown","1945","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Winchell A N (1945) Variations in composition and properties of the calciferous amphiboles, American Mineralogist 30, 27-50

Redefined with end-member compostion:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Chemical formula revised from [box]Ca_2_(Mg_3_AlFe^3+^)Si_6_Al_2_O_22_(OH)_2_:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","4567.61","Ca Mg Al Si O H","Tsr"
"Tugarinovite","Mo^4+^O_2_","MoO_2_","Mo O","IMA1979-072","R100218","4477","Russia","1979","Approved","Rutile"," ","Kruglova V G, Poteryaikina A A, Sidorenko G A, Dubakina L S, Ryabeva E G (1980) Tugarinovite, (MoO_2_), a new hypogene molybdenum mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 109(4), 465-468","monoclinic","4567.61","Mo^4+ O","Tug"
"Tuite","Ca_3_(PO_4_)_2_","Ca_3_(PO_4_)_2_","Ca P O","IMA2001-070","R120115","5175","China (meteorite)","2001","Approved","Palmierite"," ","Xie X, Minitti M E, Chen M, Mao H-K, Wang D, Shu J, Fei Y (2003) Tuite, ϒ-Ca_3_(PO_4_)_2_: a new mineral from the Suizhou L6 chondrite, European Journal of Mineralogy 15, 1001-1005","hexagonal","","Ca P O","Tu"
"Uakitite","VN","VN","V N","IMA2018-003","","6748","Russia (meteorite)","2018","Approved","Rocksalt"," ","Sharygin V V, Ripp G S, Yakovlev G A, Seryotkin Y V, Karmanov N S, Izbrodin I A, Grokhovsky V I, Khromova E A (2020) Uakitite, VN, a new mononitride mineral from Uakit iron meteorite (IIAB). Minerals 10, 150","cubic","","V N","Uak"
"Ulvöspinel","Fe^2+^_2_Ti^4+^O_4_","Fe^2+^_2_TiO_4_","Fe Ti O","","","4516","Sweden","1946","Grandfathered|Approved","Spinel","spinel","Ramdohr P (1953) Ulvöspinel and its significance in titaniferous iron ores, Economic Geology 48, 677-688","cubic","3100","Fe^2+ Ti^4+ O","Uspl"
"Vermiculite","Mg_0.7_(Mg,Fe^3+^,Al)_6_(Si,Al)_8_O_20_(OH)_4_·8H_2_O","Mg_0.7_(Mg,Fe,Al)_6_(Si,Al)_8_O_20_(OH)_4_·8H_2_O","Mg Fe Al Si O H","","R050490","4586","USA","1824","Grandfathered|Approved","Clay, Smectite-vermiculite","smectite","Webb T H (1824) New localities of tourmalines and talc, The American Journal of Science and Arts 7, 55-55","monoclinic|triclinic","2810","Mg Fe^3+ Al Si O H","Vrm"
"Vestaite","(Ti^4+^Fe^2+^)Ti^4+^_3_O_9_","(Ti^4+^Fe^2+^)Ti^4+^_3_O_9_","Ti Fe O","IMA2017-068","","6701","Morocco (meteorite)","2017","Approved","Schreyerite"," ","Pang R, Harries D, Pollok K, Zhang A, Langenhorst F (2018) Vestaite, (Ti^4+^Fe^2+^)Ti_3_^4+^O_9_, a new mineral in the shocked eucrite Northwest Africa 8003. American Mineralogist 103, 1502-1511 
","monoclinic","","Ti^4+ Fe^2+ O","Vst"
"Wadalite","Ca_6_Al_5_Si_2_O_16_Cl_3_","Ca_6_Al_5_Si_2_O_16_Cl_3_","Ca Al Si O Cl","IMA1987-045","","4638","Japan","1987","Approved","Mayenite"," ","Tsukimura K, Kanazawa Y, Aoki M, Bunno M (1993) Structure of wadalite Ca_6_Al_5_Si_2_O_16_Cl_3_, Acta Crystallographica C49, 205-207","cubic","4567.61","Ca Al Si O Cl","Wdl"
"Wadsleyite","Mg_2_SiO_4_","Mg_2_SiO_4_","Mg Si O","IMA1982-012","R090004","4640","Canada (meteorite)","1982","Approved","Wadsleyite"," ","Price G D, Putnis A, Agrell S O, Smith D G W (1983) Wadsleyite, natural ß-(Mg,Fe)_2_SiO_4_ from the Peace River meteorite, The Canadian Mineralogist 21, 29-35","orthorhombic|monoclinic","","Mg Si O","Wds"
"Wairauite","CoFe","CoFe","Co Fe","IMA1964-015","","4643","New Zealand","1964","Approved","Iron"," ","Challis G A, Long J V P (1964) Wairauite - a new cobalt-iron mineral, Mineralogical Magazine 33, 942-948","cubic","4568.5","Co Fe","Wra"
"Wangdaodeite","Fe^2+^Ti^4+^O_3_","FeTiO_3_","Fe Ti O","IMA2016-007","R150142","6519","China","2016","Approved","Corundum"," ","Xie X, Gu X, Yang H, Chen M, Li K (2020) Wangdaodeite, the LiNbO_3_-structured high-pressure polymorph of ilmenite, a new mineral from the Suizhou L6 chondrite. Meteoritics and Planetary Science 55, 184-192","hexagonal","","Fe^2+ Ti^4+ O","Wdd"
"Wassonite","Ti^2+^S^2-^","TiS","Ti S","IMA2010-074","","5914","Antarctica","2010","Approved"," "," ","Nakamura-Messenger K, Clemett S J, Rubin A E, Choi B G, Zhang S, Rahman Z, Oikawa K, Keller L P (2012) Wassonite: A new titanium monosulfide mineral in the Yamato 691 enstatite chondrite, American Mineralogist 97, 807-815","hexagonal","","Ti^2+ S^2-","Was"
"Whewellite","Ca(C_2_)^6+^O_4_·H_2_O","Ca(C_2_O_4_)·H_2_O","Ca C O H","IMA1967 s.p.","R050240 R050526 R070655","4686","Hungary ?","1852","Approved","Oxalate"," ","Phillips W, Brooke H J, Miller W H (1852) Whewellite, in An Elementary Introduction to Mineralogy, Longman, Brown, Green, and Longmans (London) 523-524","monoclinic","4700","Ca C O H","Whe"
"Whitlockite","Ca_9_Mg(PO_4_)_6_(PO_3_OH)","Ca_9_Mg(PO_3_OH)(PO_4_)_6_","Ca Mg P O H","","R070675 R080052","4690","USA","1941","Grandfathered|Approved","Cerite"," ","Frondel C (1941) Whitlockite: a new calcium phosphate, Ca_3_(PO_4_)_2_, American Mineralogist 26, 145-152

Chemical formula changed from Ca_3_(PO_4_)_2_:
Gopal R, Calvo C (1972) Structural relationship of whitlockite and β Ca_3_(PO_4_)_2_, Nature Physical Science 237, 30-32","hexagonal","4330","Ca Mg P O H","Wht"
"Wilkinsonite","Na_4_(Fe^2+^_8_Fe^3+^_4_)O_4_[Si_12_O_36_]","Na_4_[Fe^2+^_8_Fe^3+^_4_]O_4_[Si_12_O_36_]","Na Fe O Si","IMA1988-053","R060922","4701","Australia","1988","Approved","Sapphirine","aenigmatite","Duggan M B (1990) Wilkinsonite, Na_2_Fe^2+^_4_Fe^3+^_2_Si_6_O_20_, a new member of the aenigmatite group from the Warrumbungle Volcano, New South Wales, Australia, American Mineralogist 75, 694-701","triclinic","245","Na Fe^2+ Fe^3+ O Si","Wkn"
"Winchite","[box]NaCa(Mg_4_Al)Si_8_O_22_(OH)_2_","[box](NaCa)(Mg_4_Al)Si_8_O_22_(OH)_2_","Na Ca Mg Al Si O H","","R060704 R061124","4708","India","1906","Approved|Redefined","Amphibole","amphibole-group 3 Na-Ca","Fermor L L (1906) Manganese in India, Transactions of the Mining and Geological Institute of India 1, 69-131

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246","monoclinic","2000","Na Ca Mg Al Si O H","Wnc"
"Xieite","Fe^2+^Cr^3+^_2_O_4_","FeCr_2_O_4_","Fe Cr O","IMA2007-056","","5598","China (meteorite)","2007","Approved","Post-spinel"," ","Chen M, Shu J, Mao H K (2008) Xieite, a new mineral of high-pressure FeCr_2_O_4_ polymorph, Chinese Science Bulletin 53, 3341-3345","orthorhombic","","Fe^2+ Cr^3+ O","Xi"
"Xifengite","Fe_5_Si_3_","Fe_5_Si_3_","Fe Si","IMA1983-086","","4740","China (meteorite)","1983","Approved","Xifengite"," ","Yu Z (1984) Two new minerals gupeiite and xifengite in cosmic dusts from Yanshan, Acta Petrologica Mineralogica et Analytica 3, 231-238","hexagonal","320","Fe Si","Xif"
"Yagiite","NaMg_2_(AlMg_2_Si_12_)O_30_","NaMg_2_(AlMg_2_Si_12_)O_30_","Na Mg Al Si O","IMA1968-020","","4748","Spain","1968","Approved","Milarite","milarite","Bunch T E, Fuchs L H (1969) Yagiite, a new sodium-magnesium analogue of osumilite, American Mineralogist 54, 14-18","hexagonal","260","Na Mg Al Si O","Yag"
"Yoshiokaite","Ca_1-x_(Al,Si)_2_O_4_","Ca_1-x_(Al,Si)_2_O_4_","Ca Al Si O","IMA1989-043","","4764","Moon","1989","Approved","Tridymite-Nepheline"," ","Vaniman D T, Bish D L (1990) Yoshiokaite, a new Ca,Al–silicate mineral from the Moon, American Mineralogist 75, 676-686","hexagonal","","Ca Al Si O","Yos"
