"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Idrialite","C_22_H_14_","C_22_H_14_","C H","","R060466","2370","Slovenia","1832","Grandfathered|Approved"," "," ","Originally named idrialine:
Dumas J (1832) Recherches sur les combinaisons de l'hydrogène et du carbone, Annales de Chimie et de Physique 50, 182-197","orthorhombic","164","C H","Id"
"Ikaite","CaCO_3_·6H_2_O","Ca(CO_3_)·6H_2_O","Ca C O H","IMA1962-005","","2372","Denmark (Greenland)","1962","Approved"," "," ","Pauly H (1963) Ikaite, nyt mineral der danner skaer, Naturens Verdens 1963, 168-192","monoclinic","259","Ca C O H","Ika"
"Imayoshiite","Ca_3_Al(CO_3_)[B(OH)_4_](OH)_6_·12H_2_O","Ca_3_Al(CO_3_)[B(OH)_4_](OH)_6_·12H_2_O","Ca Al C O B H","IMA2013-069","R210019","6230","Japan","2013","Approved","Ettringite"," ","Nishio-Hamane D, Ohnishi M, Momma K, Shimobayashi N, Miyawaki R, Minakawa T, Inaba S (2015) Imayoshiite, Ca_3_Al(CO_3_)[B(OH)_4_](OH)_6_·12H_2_O, a new mineral of the ettringite group from Ise City, Mie Prefecture, Japan, Mineralogical Magazine, 79, 413-423","hexagonal","153","Ca Al C O B H","Iys"
"Inaglyite","Pb^2+^Cu^2+^_3_Ir^3+^_8_S^2-^_16_","PbCu_3_Ir_8_S_16_","Pb Cu Ir S","IMA1983-054","","2462","Russia","1983","Approved"," "," ","Rudashevskii N S, Mochalov A G, Begizov V D, Men'sikov Shumakaya N I (1984) Inaglyite, PbCu_3_(Ir,Pt)_8_S_16_, a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 113(6), 712-717","hexagonal","128.2","Pb^2+ Cu^2+ Ir^3+ S^2-","Ina"
"Indite","Fe^2+^In^3+^_2_S^2-^_4_","FeIn_2_S_4_","Fe In S","","","2468","Russia","1963","Approved","Spinel","linnaeite","Genkin A D, Murav'eva I V (1963) Indite and dzhalindite, new indium minerals, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 92(4), 445-457","cubic","","Fe^2+ In^3+ S^2-","Idt"
"Iowaite","Mg_6_Fe^3+^_2_(OH)_16_Cl_2_·4H_2_O","Mg_6_Fe^3+^_2_(OH)_16_Cl_2_·4H_2_O","Mg Fe O H Cl","IMA1967-002","R060272 R120110","2478","USA","1967","Approved","Hydrotalcite","hydrotalcite","Kohls D W, Rodda, J L (1967) Iowaite, a new hydrous magnesium hydroxide-ferric oxychloride from the Precambrian of Iowa, American Mineralogist 52, 1261-1271

Chemical formula redefined:
Braithwaite R S W, Dunn P J, Pritchard R G, Paar W H (1994) Iowaite, a re-investigation, Mineralogical Magazine 58, 79-85","hexagonal","2742","Mg Fe^3+ O H Cl","Iow"
"Isocubanite","Cu^1+^Fe^2+^Fe^3+^S^2-^_3_","CuFe_2_S_3_","Cu Fe S","IMA1983-E","R090050","2489","Pacific Ocean","1983","Approved","Cubanite, Sphalerite"," ","Caye R, Cervelle B, Cesbron F, Oudin E, Picot P, Pillard F (1988) Isocubanite, a new definition of the cubic polyporph of cubanite CuFe_2_S_3_, Mineralogical Magazine 52, 509-514","cubic","4620","Cu^1+ Fe^2+ Fe^3+ S^2-","Icb"
"Jeppeite","(K,Ba)_2_(Ti^4+^,Fe^3+^)_6_O_13_","(K,Ba)_2_(Ti,Fe^3+^)_6_O_13_","K Ba Ti Fe O","IMA1980-080","","2528","Australia","1980","Approved","Jeppeite"," ","Pryce M W, Hodge L C, Criddle A J (1984) Jeppeite, a new K-Ba-Fe titanate from Walgidee Hills, Western Australia, Mineralogical Magazine 48, 263-266","monoclinic","109","K Ba Ti^4+ Fe^3+ O","Jep"
"Jordanite","Pb^2+^_14_(As^3+^,Sb^3+^)_6_S^2-^_23_","Pb_14_(As,Sb)_6_S_23_","Pb As Sb S","","R070723","2552","Switzerland","1864","Grandfathered|Approved","Geocronite"," ","vom Rath G (1864) Mineralogische mittheilungen. III. Der Jordanit, Annalen der Physik und Chemie 122, 371-408","monoclinic","2589","Pb^2+ As^3+ Sb^3+ S^2-","Jrd"
"Jordisite","Mo^4+^S^2-^_2_","MoS_2_","Mo S","","R060864","2553","Germany","1909","Grandfathered|Approved","Amorphous","molybdenite","Cornu F (1909) Natürliches kolloides molybdansulfid (Jordisit), Zeitschrift für Chemie und Industrie der Kolloide 4, 190-190","","1860","Mo^4+ S^2-","Jds"
"Kaolinite","Al_2_Si_2_O_5_(OH)_4_","Al_2_Si_2_O_5_(OH)_4_","Al Si O H","","R140004 R160007","2596","China","1867","Approved","Clay, Kaolinite","kaolinite-serpentine-kaolinite subgroup","Johnson S W, Blake J M (1867) On kaolinite and pholerite, The American Journal of Science and Arts 93, 351-361","triclinic|monoclinic, unknown","3411","Al Si O H","Kln"
"Karpinskite","(Mg,Ni^2+^)_2_Si_2_O_5_(OH)_2_","(Mg,Ni)_2_Si_2_O_5_(OH)_2_ (?)","Mg Ni Si O H","","","5120","Russia","1956","Questionable mineral species|Approved","Corrensite"," ","Rukavishnikova I A (1956) Some magnesium-nickel hydrous silicates of the Nizhne-Tagilsk serpentine massif. Kora Vyvetrivaniia 2, 124-178","","","Mg Ni^2+ Si O H","Kpi"
"Katoite","Ca_3_Al_2_(OH)_12_","Ca_3_Al_2_(OH)_12_","Ca Al O H","IMA1982-080","R070646 R080034","2608","Italy","1982","Approved","Garnet","garnet","Passaglia E, Rinaldi R (1984) Katoite, a new member of the Ca_3_Al_2_(SiO_4_)_3_ - Ca_3_Al_2_(OH)_12_ series and a new nomenclature for the hydrogrossular group of minerals, Bulletin de Minéralogie 107, 605-618","cubic","354","Ca Al O H","Kto"
"Kenotobermorite","Ca_4_Si_6_O_15_(OH)_2_·5H_2_O","Ca_4_Si_6_O_15_(OH)_2_(H_2_O)_2_·3H_2_O","Ca Si O H","","","6499","South Africa","2014","Approved","Tobermorite"," ","Biagioni C, Merlino S, Bonaccorsi E (2015) The tobermorite supergroup: a new nomenclature. Mineralogical Magazine 79, 485-495","monoclinic|orthorhombic","2400","Ca Si O H","Ktbm"
"Kenyaite","Na_2_Si_22_O_41_(OH)_8_·6H_2_O","Na_2_Si_22_O_41_(OH)_8_·6H_2_O","Na Si O H","IMA1967-018","","2628","Kenya","1967","Approved"," "," ","Eugster H P (1967) Hydrous sodium silicates from Lake Magadi, Kenya: Precursors of bedded chert, Science 157, 1177-1180","tetragonal","946","Na Si O H","Kya"
"Kësterite","Cu^1+^_2_Zn^2+^Sn^4+^S^2-^_4_","Cu_2_ZnSnS_4_","Cu Zn Sn S","","R120098","2631","Russia","1956","Grandfathered|Approved","Sphalerite, Stannite","stannite","Fleischer M (1958) New mineral names, American Mineralogist 43, 1219-1225","tetragonal","2716","Cu^1+ Zn^2+ Sn^4+ S^2-","Kës"
"Keutschite","Ag^1+^Cu_2_AsS^2-^_4_","Cu_2_AgAsS_4_","Cu Ag As S","IMA2014-038","","6310","Peru","2014","Pending publication|Approved","Sphalerite, Stannite"," ","Topa, D., Takagi Fredrickson, R. and Stanley, C. (2014) Keutschite, IMA 2014-038. CNMNC Newsletter No. 21, August 2014, page 804; Mineralogical Magazine, 78, 797-804.","tetragonal","201","Ag^1+ Cu As S^2-","Keu"
"Kharaelakhite","(Cu,Pt,Pb,Fe,Ni)_9_S_8_","(Cu,Pt,Pb,Fe,Ni)_9_S_8_","Cu Pt Pb Fe Ni S","IMA1983-080","","2639","Russia","1983","Approved","Pentlandite"," ","Genkin A D, Evstigneeva T L, Byelsov L N, Laputina I P (1985) Kharaelakhite (Pt,Cu,Pb,Fe,Ni)_9_S_8_ - a new sulphide of platinum, copper and lead, Mineralogiceskij Zhurnal 7, 78-83","orthorhombic","251.3","Cu Pt Pb Fe Ni S","Klh"
"Kingstonite","Rh_3_S_4_","Rh_3_S_4_","Rh S","IMA1993-046","","5403","Ethiopia","1993","Approved","Kingstonite"," ","Stanley C J, Criddle A J, Spratt J, Roberts A C, Szymański J T, Welch M D (2005) Kingstonite, (Rh,Ir,Pt)_3_S_4_, a new mineral species from Yubdo, Ethiopia, Mineralogical Magazine 69, 447-453","monoclinic","","Rh S","Kgs"
"Kirkiite","Pb^2+^_10_Bi^3+^_3_As^3+^_3_S^2-^_19_","Pb_10_Bi_3_As_3_S_19_","Pb Bi As S","IMA1984-030","","2662","Greece","1984","Approved"," "," ","Moëlo Y, Oudin E, Makovicky E, Karup-Møller S, Pillard F, Bornuat M, Evanghelou E (1985) La kirkiite, Pb_10_Bi_3_As_3_S_19_, une nouvelle espèce minérale homologue de la jordanite, Bulletin de Minéralogie 108, 667-677","monoclinic","","Pb^2+ Bi^3+ As^3+ S^2-","Krk"
"Kogarkoite","Na_3_S^6+^O_4_F","Na_3_(SO_4_)F","Na S O F","IMA1970-038","","2679","Russia","1970","Approved"," "," ","Pabst A, Sharp W N (1973) Kogarkoite, a new natural phase in the system Na_2_SO_4_ - NaF - NaCl, American Mineralogist 58, 116-127","hexagonal|monoclinic","370","Na S^6+ O F","Kog"
"Konderite","Pb^2+^Cu^2+^_3_Rh^3+^_8_S^2-^_16_","PbCu_3_Rh_8_S_16_","Pb Cu Rh S","IMA1983-053","","2691","Russia","1983","Approved"," "," ","Rudashevsky N S, Mochalov A G, Trubkin N V, Gorshkov A I, Men'shikov Y P, Shumskaya N I (1984) Konderite Cu_3_Pb(Rh,Pt,Ir)_8_S_16_ - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 113(6), 703-712","hexagonal","","Pb^2+ Cu^2+ Rh^3+ S^2-","Kdr"
"Kuliginite","Fe^2+^_3_Mg(OH)_6_Cl_2_","Fe_3_Mg(OH)_6_Cl_2_","Fe Mg O H Cl","IMA2016-049","","6577","Russia","2016","Approved","Not in a structural group"," ","Mikhailenko D S, Korsakov A V, Rashchenko S V, Seryotkin Y V, Belakovskiy D I, Golovin A V (2018) Kuliginite, a new hydroxychloride mineral from the Udachnaya kimberlite pipe, Yakutia: Implications for low-temperature hydrothermal alteration of the kimberlites. American Mineralogist 103, 1435–1444 
","hexagonal","352","Fe^2+ Mg O H Cl","Klg"
"Kuramite","Cu^1+^_2_Cu^2+^Sn^4+^S^2-^_4_","Cu_3_SnS_4_","Cu Sn S","IMA1979-013","","2735","Uzbekistan","1979","Approved","Sphalerite, Stannite","stannite","Kovalenker V A, Evstigneeva T L, Troneva N V, Vyal´sov L N (1979) Kuramite, Cu<sub>3</sub>SnS<sub>4</sub>, a new mineral of the stannite group, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 108, 564-569","tetragonal","900","Cu^1+ Cu^2+ Sn^4+ S^2-","Ku"
"Laflammeite","Pd_3_Pb_2_S_2_","Pd_3_Pb_2_S_2_","Pd Pb S","IMA2000-014","","2757","Finland","2000","Approved"," "," ","Barkov A Y, Martin R F, Halkoaho T A A, Criddle A J (2002) Laflammeite, Pd_3_Pb_2_S_2_, a new platinum-group mineral species from the Penikat layered complex, Finland, The Canadian Mineralogist 40, 671-678","monoclinic","1109","Pd Pb S","Lfl"
"Laumontite","Ca(Si_4_Al_2_)O_12_·4H_2_O","CaAl_2_Si_4_O_12_·4H_2_O","Ca Al Si O H","","R040020 R060114","2787","France","1805","Approved","Not in a structural group","zeolite","Originally named lomonite by Werner:
Jameson R (1805) Lomonite, System of Mineralogy II, Bell and Bradfute (Edinburgh, U.K.) 539-540

Renamed laumonite:
Haüy R J (1809) Laumonite, in Tableau Comparatif des Résultats de Cristallographie et de l'Analyse Chimique Relativement á la Classification des Minéraux, Courcier (Paris, France) 195-196

Renamed laumontite:
von Leonhard K C (1821) Laumontit, in Handbuch der Oryktognosie, Mohr and Winter (Heidelberg, Germany) 448-449","monoclinic","2906","Ca Si Al O H","Lmt"
"Lawsonite","CaAl_2_Si_2_O_7_(OH)_2_·H_2_O","CaAl_2_(Si_2_O_7_)(OH)_2_·H_2_O","Ca Al Si O H","","R050042","2801","USA","1895","Grandfathered|Approved","Lawsonite","lawsonite","Ransome F L (1895) On lawsonite a new rock-forming mineral from the Tiburon Peninsula, Marin County, California, Bulletin Of The Department Of Geology University Of California 1, University of California (Berkeley California) 301-313","orthorhombic|monoclinic","2485","Ca Al Si O H","Lws"
"Lenaite","Ag^1+^Fe^3+^S^2-^_2_","AgFeS_2_","Ag Fe S","IMA1994-008","","2820","Russia","1994","Approved","Chalcopyrite","chalcopyrite","Amuzinsky V A, Zhdanov Y Y, Zayakina N V, Leskova N V (1995) Lenaite AgFeS_2_ – a new mineral species, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 124(5) 85-91","tetragonal","439.7","Ag^1+ Fe^3+ S^2-","Ln"
"Letovicite","(N^3-^H_4_)_3_H(S^6+^O_4_)_2_","(NH_4_)_3_H(SO_4_)_2_","N H S O","","","2830","Czech Republic","1932","Grandfathered|Approved"," "," ","Sekanina J (1932) Letovicit, ein neues mineral und seine begleiter, Zeitschrift für Krystallographie und Mineralogie 83, 117-122","monoclinic","408","N^3- H S^6+ O","Let"
"Lillianite","Pb^2+^_3-2x_Ag^1+^_x_Bi^3+^_2+x_S^2-^_6_","Pb_3-2x_Ag_x_Bi_2+x_S_6_","Pb Ag Bi S","","R110141","2848","USA","1889","Grandfathered|Approved","Lillianite"," ","Keller H F (1890) Ueber kobellit von Ouray, Colorado, und über die chemische zusammensetzung dieser species, Zeitschrift für Krystallographie und Mineralogie 17, 67-72

Chemical formula revised:
Moëlo Y, Makovicky E, Mozgova N N, Jambor J L, Cook N, Pring A, Paar W, Nickel E H, Graeser S, Karup-Møller S, Balic-Zunic T, Mumme W G, Vurro F, Topa D, Bindi L, Bente K, Shimizu M (2008) Sulfosalt systematics: a review. Report of the sulfosalt sub-committee of the IMA Commission on Ore Mineralogy, European Journal of Mineralogy 20, 7-46","orthorhombic","2500","Pb^2+ Ag^1+ Bi^3+ S^2-","Lil"
"Linnaeite","Co^2+^Co^3+^_2_S^2-^_4_","Co^2+^Co^3+^_2_S_4_","Co S","","","2856","Sweden","1845","Grandfathered|Approved","Spinel","linnaeite","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese III. Kobaltkies. Linnéit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","cubic","3640","Co^2+ Co^3+ S^2-","Lin"
"Lisiguangite","Cu^1+^Pt^2+^Bi^3+^S^2-^_3_","CuPtBiS_3_","Cu Pt Bi S","IMA2007-003","","5614","China","2007","Approved","Lapieite"," ","Yu Z, Cheng F, Ma H (2009) Lisiguangite, CuPtBiS_3_, a new platinum-group mineral from the Yanshan Mountains, Hebei, China, Acta Geologica Sinica 83, 238-244","orthorhombic","1851","Cu^1+ Pt^2+ Bi^3+ S^2-","Lsg"
"Lizardite","Mg_3_Si_2_O_5_(OH)_4_","Mg_3_Si_2_O_5_(OH)_4_","Mg Si O H","","R060006","2877","United Kingdom","1956","Grandfathered|Approved","Serpentine, Clay","kaolinite-serpentine-kaolinite subgroup","Whittaker E J W, Zussman J (1956) The characterization of serpentine minerals by X-ray diffraction, Mineralogical Magazine 31, 107-126","hexagonal|triclinic","3640","Mg Si O H","Lz"
"Löllingite","Fe^3+^(As_2_)^3-^","FeAs_2_","Fe As","","R060185 R060668 R070592","2879","Austria","1845","Grandfathered|Approved","Löllingite","Marcasite-Löllingite-Löllingite subgroup","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese II. Arsenikkies. Lölingit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","orthorhombic","4000","Fe^3+ As","Lö"
"Luzonite","Cu_3_AsS^2-^_4_","Cu_3_AsS_4_","Cu As S","","R060390 R070247","2913","Philippines","1874","Grandfathered|Approved","Sphalerite, Stannite","stannite","Weisbach A (1874) Luzonit, Mineralogische Mittheilungen 1874, 257-258","tetragonal","1141","Cu As S^2-","Luz"
"Mackinawite","(Fe,Ni)_1-1.07_S","(Fe,Ni)_1+x_S (x = 0-0.07)","Fe Ni S","","R060388 R070302","2921","USA","1964","Approved"," "," ","Evans H T, Milton C, Chao E C T, Adler I, Mead C, Ingram B, Berner R A (1964) Valleriite and the new iron sulfide, mackinawite, U.S. Geological Survey Professional Paper 475-D, 64-69","tetragonal","4620","Fe Ni S","Mkw"
"Magadiite","Na_2_Si_14_O_29_·11H_2_O","Na_2_Si_14_O_29_·11H_2_O","Na Si O H","IMA1967-017","R060994","2925","Kenya","1967","Approved"," "," ","Eugster H P (1967) Hydrous sodium silicates from Lake Magadi, Kenya: Precursors of bedded chert, Science 157, 1177-1180","monoclinic|unknown","124","Na Si O H","Mgd"
"Maghemite","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","Fe O","","","2928","South Africa","1927","Grandfathered|Approved","Spinel"," ","Wagner P A (1927) Changes in the oxidation of iron in magnetite, Economic Geology 22, 845-846","cubic|tetragonal","4620","Fe^3+ O","Mgh"
"Magnesio-arfvedsonite","NaNa_2_(Mg_4_Fe^3+^)Si_8_O_22_(OH)_2_","NaNa_2_(Mg_4_Fe^3+^)Si_8_O_22_(OH)_2_","Na Mg Fe Si O H","IMA2013-137","","2929","Myanmar","1957","Approved","Amphibole","amphibole-group 4 Na","Miyashiro A (1957) The chemistry, optics, and genesis of the alkali-amphiboles, Journal of Faculty of Science, University of Tokyo, Section II 11, 57-83

Redefined with new type locality:
Oberti R, Boiocchi M, Hawthorne F C, Ball N A, Harlow G E (2015) Magnesio-arfvedsonite from Jade Mine Tract, Myanmar: mineral description and crystal chemistry. Mineralogical Magazine 79, 253-260","monoclinic","2500","Na Mg Fe^3+ Si O H","Marf"
"Magnesio-fluoro-arfvedsonite","NaNa_2_(Mg_4_Fe^3+^)Si_8_O_22_F_2_","NaNa_2_(Mg_4_Fe^3+^)Si_8_O_22_F_2_","Na Mg Fe Si O F","IMA1998-056","R050515","1961","Russia","1998","Approved|Redefined","Amphibole","amphibole-group 4 Na","Gazhenov A G, Nedosekova I L, Krinova T V, Mironov A B, Khvorov P V (2000) Fluoromagnesioarfvedsonite NaNa_2_(Mg,Fe^2+^)_4_Fe^3+^[Si_8_O_22_](F,OH)_2_ - a new mineral species of the amphibole group (Il'meny-Vishnevye Mountains, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 129(6), 28-34

Name changed from Fluoro-magnesio-arfvedsonite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","381.5","Na Mg Fe^3+ Si O F","Mfarf"
"Magnesio-hastingsite","NaCa_2_(Mg_4_Fe^3+^)Si_6_Al_2_O_22_(OH)_2_","NaCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Mg Fe Si Al O H","","R040010 R070145 R070288","2945","Canada","1928","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Billings M (1928) The chemistry, optics, and genesis of the hastingsite group of amphiboles, American Mineralogist 13, 287-296

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from magnesiohastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","1898","Na Ca Mg Fe^3+ Si Al O H","Mhst"
"Magnesio-hornblende","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","Ca Mg Al Si O H","IMA2017-059","","2950","Namibia","1965","Approved","Amphibole","amphibole-group 2 Ca","Trojer F, Walitizi E M (1965) Strukturuntersuchung an einer Hornblende aus dem eklogitischen Gestein von Stramez, sudliche Koralpe, Tschermaks Mineralogische und Petrographische Mitteilungen 10, 233-240

Chemical formula revised:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","2639","Ca Mg Al Si O H","Mhbl"
"Magnesiovesuvianite","Ca_19_Mg(Al_11_Mg)Si_18_O_69_(OH)_9_","Ca_19_Mg(Al_11_Mg)Si_18_O_69_(OH)_9_","Ca Mg Al Si O H","IMA2015-104","","6504","North Macedonia","2015","Approved","Vesuvianite"," ","Panikorovskii T L, Shilovskikh V V, Avdontseva E Y, Zolotarev A A, Karpenko V Y, Mazur A S, Yakovenchuk V N, Bazai A V, Krivovichev S V, Pekov I V (2017) Magnesiovesuvianite, Ca_19_Mg(Al,Mg)_12_Si_18_O_69_(OH)_9_, a new vesuvianite-group mineral. Journal of Geosciences 62, 25-36","tetragonal","201","Ca Mg Al Si O H","Mves"
"Magnesite","MgCO_3_","Mg(CO_3_)","Mg C O","","R040114 R050443 R050676","2961","Italy","1808","Approved","Calcite","calcite","Karsten D L G (1808) Erd-und steinarten, magnesit, in Mineralogische Tabellen 2nd ed., (Berlin) 48-48","hexagonal","3640","Mg C O","Mgs"
"Magnetite","Fe^2+^Fe^3+^_2_O_4_","Fe^2+^Fe^3+^_2_O_4_","Fe O","","R060191 R060222 R060656 R061111 R080025 R140861","2965","?","1789","Grandfathered|Approved","Spinel","spinel","Hoffmann C A S (1789) Mineralsystem des Herrn Inspektor Werners mit dessen erlaubnis herausgegeben von C A S Hoffmann. 131) Magnetischer=Eisenstein, Bergmannisches Journal 1, 369-398

Haidinger W (1845) Zweite Klasse: Geogenide. XI. Ordnung, Erze. X. Eisennerz. Magnetit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 546-555","cubic","4700","Fe^2+ Fe^3+ O","Mag"
"Malanite","Cu^1+^(Ir^3+^Pt^4+^)S^2-^_4_","Cu^1+^(Ir^3+^Pt^4+^)S_4_","Cu Ir Pt S","IMA1995-003","R070051","2977","China","1995","Approved","Spinel","linnaeite","Zuxiang Y (1996) Malanite - a new cupric platinum (Pt^3+^) and iridium (Ir^3+^) sulfide, Acta Geologica Sinica 70, 309-314","cubic","3254","Cu^1+ Ir^3+ Pt^4+ S^2-","Mla"
"Manganite","Mn^3+^O(OH)","Mn^3+^O(OH)","Mn O H","","R060827 R070269 R070593","3000","Germany","1826","Grandfathered|Approved","Rutile"," ","Called the prismatoidal manganese ore:
Haidinger W (1826) On the crystalline forms and properties of the manganese ores, The Edinburgh Journal of Science 4, 41-50

Named manganite:
Turner E (1828) Chemical examination of the oxides of manganese. Part II. On the composition of the ores of manganese described by Mr. Haidinger, The Philosophical Magazine 4, 96-104","monoclinic|orthorhombic","2950","Mn^3+ O H","Mnn"
"Manganvesuvianite","Ca_19_Mn^3+^Al_10_Mg_2_(SiO_4_)_10_(Si_2_O_7_)_4_O(OH)_9_","Ca_19_Mn^3+^Al_10_Mg_2_(SiO_4_)_10_(Si_2_O_7_)_4_O(OH)_9_","Ca Mn Al Mg Si O H","IMA2000-040","R060377","3018","South Africa","2000","Approved","Vesuvianite","vesuvianite","Armbruster T, Gnos E, Dixon R, Gutzmer J, Hejny C, Döbelin N, Medenbach O (2002) Manganvesuvianite and tweddillite, two new Mn^3+^-silicate minerals, Mineralogical Magazine 66, 137-150","tetragonal","2400","Ca Mn^3+ Al Mg Si O H","Mnves"
"Marcasite","FeS_2_","FeS_2_","Fe S","","R060882","3023","unknown","0","Grandfathered|Approved","Marcasite","Marcasite-Löllingite-marcasite subgroup","Mineral name has been known since antiquity and predates any formal descriptive publication. For example:
Hill J (1751) Of vitriolic minerals. in A History of the Materia Medica, Longman, Hitch and Hawes (London) 140-147","orthorhombic","4000","Fe S","Mrc"
"Marcobaldiite","Pb^2+^_12_(Sb^3+^_3_As^3+^_2_Bi^3+^)S^2-^_21_","Pb_12_(Sb_3_As_2_Bi)_Σ6_S_21_","Pb Sb As Bi S","IMA2015-109","","6508","Italy","2015","Approved","Geocronite"," ","Biagioni C, Pasero M, Moëlo Y, Zaccarini F, Paar W H (2018) Lead-antimony sulfosalts from Tuscany (Italy). XXII. Marcobaldiite, ~Pb_12_(Sb_3_As_2_Bi)_Σ6_S_21_, a new member of the jordanite homologous series from the Pollone mine, Valdicastello Carducci. European Journal of Mineralogy 30, 581-591","triclinic","","Pb^2+ Sb^3+ As^3+ Bi^3+ S^2-","Mcb"
"Margaritasite","Cs^1+^_2_(U^6+^O_2_)_2_(V^5+^O_4_)_2_·H_2_O","Cs_2_(UO_2_)_2_(VO_4_)_2_·H_2_O","Cs U O V H","IMA1980-093","R060461","3025","Mexico","1980","Approved"," ","carnotite","Wenrich K J, Modreski P J, Zielinski R A, Seeley J L (1982) Margaritasite: a new mineral of hydrothermal orign for the Peña Blanca uranium district, Mexico, American Mineralogist 67, 1273-1289","monoclinic","44.95","Cs^1+ U^6+ O V^5+ H","Mgt"
"Marialite","Na_4_Al_3_Si_9_O_24_Cl","Na_4_Al_3_Si_9_O_24_Cl","Na Al Si O Cl","","R040043 R040113 R050123 R060297 R060469 R060458 R060526 R070689 R100112 R100167","3028","Italy","1866","Grandfathered|Approved","Scapolite","scapolite","Originally named marialith:
vom Rath G (1866) Mineralogisch-geognostische Fragmente aus Italien, Zeitschrift der Deutschen Geologischen Gesellschaft 18, 487-642","tetragonal","2038","Na Al Si O Cl","Mar"
"Mascagnite","(N^3-^H_4_)_2_S^6+^O_4_","(NH_4_)_2_(SO_4_)","N H S O","","R060640 R141105 R141117","3038","Italy","1800","Grandfathered|Approved","Arcanite"," ","Karsten D L G (1800) Tabellarische uebersicht der mineralogisch - einfachen fossilien, in Mineralogische Tabellen, Heinrich August Rottmann (Berlin) 40-40","orthorhombic","408","N^3- H S^6+ O","Msc"
"Mcguinnessite","Cu^2+^MgCO_3_(OH)_2_","CuMg(CO_3_)(OH)_2_","Cu Mg C O H","IMA1977-027","R070082","3069","USA","1977","Approved","Malachite","rosasite","Erd R C, Cesbron F P, Goff F E, Clark J R (1981) Mcguinnessite, a new carbonate from California, The Mineralogical Record 121, 143-147

Chemical formula changed from (Mg,Cu)_2_CO_3_(OH)_2_ because the Cu and Mg are found to order into distinct crystallographic sites:
Perchiazzi N (2006) Crystal structure determination and Rietveld refinement of rosasite and mcguinnessite, Zeitschrift für Kristallographie Supplement 23, 505-510 ","monoclinic","2046","Cu^2+ Mg C O H","Mgu"
"Meionite","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca Al Si O C","","R040169","3077","Italy","1801","Grandfathered|Approved","Scapolite","scapolite","Haüy R J (1801) Meïonite, Traité de Minéralogie 2, 586-590","tetragonal","2485","Ca Al Si O C","Me"
